tempo,tec_anom
2024-04-04 21:00:00,4.0198735320686545
2024-04-04 21:10:00,2.242095754290876
2024-04-04 21:20:00,0.5754290876242116
2024-04-04 21:30:00,-1.757904245709124
2024-04-04 21:40:00,-2.869015356820235
2024-04-04 21:50:00,-4.9801264679313455
2024-04-04 22:00:00,-0.06910569105690811
2024-04-04 22:10:00,-2.735772357723576
2024-04-04 22:20:00,-5.624661246612465
2024-04-04 22:30:00,-6.402439024390242
2024-04-04 22:40:00,-6.846883468834687
2024-04-04 22:50:00,-7.624661246612465
2024-04-04 23:00:00,-7.579945799457995
2024-04-04 23:10:00,-7.802168021680217
2024-04-04 23:20:00,-7.802168021680217
2024-04-04 23:30:00,-7.802168021680217
2024-04-04 23:40:00,-7.357723577235772
2024-04-04 23:50:00,-6.135501355013551
2024-04-05 00:00:00,-5.423667570009034
2024-04-05 00:10:00,-6.0903342366757
2024-04-05 00:20:00,-6.979223125564589
2024-04-05 00:30:00,-6.312556458897923
2024-04-05 00:40:00,-4.757000903342366
2024-04-05 00:50:00,-3.4236675700090338
2024-04-05 01:00:00,1.0018066847335128
2024-04-05 01:10:00,0.5573622402890699
2024-04-05 01:20:00,0.11291779584462525
2024-04-05 01:30:00,-0.6648599819331533
2024-04-05 01:40:00,-1.2204155374887087
2024-04-05 01:50:00,-2.3315266485998194
2024-04-05 02:00:00,-0.6436314363143616
2024-04-05 02:10:00,-1.0880758807588062
2024-04-05 02:20:00,-1.9769647696476955
2024-04-05 02:30:00,-2.532520325203251
2024-04-05 02:40:00,-2.0880758807588062
2024-04-05 02:50:00,-2.1991869918699187
2024-04-05 03:00:00,0.09981933152664801
2024-04-05 03:10:00,0.09981933152664801
2024-04-05 03:20:00,0.21093044263775873
2024-04-05 03:30:00,0.5442637759710927
2024-04-05 03:40:00,0.6553748870822034
2024-04-05 03:50:00,0.8775971093044248
2024-04-05 04:00:00,2.108852755194217
2024-04-05 04:10:00,2.2199638663053296
2024-04-05 04:20:00,1.6644083107497742
2024-04-05 04:30:00,1.3310749774164403
2024-04-05 04:40:00,0.9977416440831064
2024-04-05 04:50:00,0.775519421860885
2024-04-05 05:00:00,1.8188798554652221
2024-04-05 05:10:00,1.9299909665763328
2024-04-05 05:20:00,1.7077687443541096
2024-04-05 05:30:00,2.263324299909665
2024-04-05 05:40:00,1.9299909665763328
2024-04-05 05:50:00,1.8188798554652221
2024-04-05 06:00:00,2.2100271002710024
2024-04-05 06:10:00,1.8766937669376684
2024-04-05 06:20:00,1.7655826558265577
2024-04-05 06:30:00,1.654471544715447
2024-04-05 06:40:00,1.4322493224932247
2024-04-05 06:50:00,1.654471544715447
2024-04-05 07:00:00,2.536585365853659
2024-04-05 07:10:00,2.7588075880758804
2024-04-05 07:20:00,2.869918699186991
2024-04-05 07:30:00,2.9810298102981037
2024-04-05 07:40:00,3.0921409214092144
2024-04-05 07:50:00,3.6476964769647697
2024-04-05 08:00:00,4.369015356820235
2024-04-05 08:10:00,3.8134598012646794
2024-04-05 08:20:00,3.4801264679313455
2024-04-05 08:30:00,3.035682023486901
2024-04-05 08:40:00,2.257904245709123
2024-04-05 08:50:00,1.8134598012646794
2024-04-05 09:00:00,-0.17795844625112966
2024-04-05 09:10:00,-0.17795844625112966
2024-04-05 09:20:00,0.3775971093044266
2024-04-05 09:30:00,1.4887082204155373
2024-04-05 09:40:00,3.266485998193316
2024-04-05 09:50:00,4.710930442637759
2024-04-05 10:00:00,-3.790876242095754
2024-04-05 10:10:00,-2.6797651309846433
2024-04-05 10:20:00,-0.790876242095754
2024-04-05 10:30:00,0.3202348690153567
2024-04-05 10:40:00,1.875790424570912
2024-04-05 10:50:00,4.0980126467931335
2024-04-05 11:00:00,-4.314363143631436
2024-04-05 11:10:00,-2.8699186991869894
2024-04-05 11:20:00,0.018970189701899898
2024-04-05 11:30:00,1.0189701897019
2024-04-05 11:40:00,3.2411924119241213
2024-04-05 11:50:00,5.241192411924121
2024-04-05 12:00:00,-2.4905149051490554
2024-04-05 12:10:00,1.2872628726287232
2024-04-05 12:20:00,2.3983739837398304
2024-04-05 12:30:00,4.287262872628723
2024-04-05 12:40:00,5.842818428184273
2024-04-05 12:50:00,7.065040650406502
2024-04-05 13:00:00,-0.8861788617886219
2024-04-05 13:10:00,0.3360433604335995
2024-04-05 13:20:00,1.7804878048780424
2024-04-05 13:30:00,2.8915989159891566
2024-04-05 13:40:00,3.7804878048780424
2024-04-05 13:50:00,4.669376693766935
2024-04-05 14:00:00,-2.831978319783204
2024-04-05 14:10:00,-1.8319783197832038
2024-04-05 14:20:00,-1.498644986449868
2024-04-05 14:30:00,-0.4986449864498681
2024-04-05 14:40:00,0.5013550135501319
2024-04-05 14:50:00,1.8346883468834676
2024-04-05 15:00:00,-0.958897922312552
2024-04-05 15:10:00,1.3744354110207766
2024-04-05 15:20:00,2.485546522131891
2024-04-05 15:30:00,4.041102077687448
2024-04-05 15:40:00,5.485546522131891
2024-04-05 15:50:00,6.8188798554652195
2024-04-05 16:00:00,4.103432700993686
2024-04-05 16:10:00,5.3256549232159
2024-04-05 16:20:00,7.3256549232159
2024-04-05 16:30:00,7.3256549232159
2024-04-05 16:40:00,8.436766034327015
2024-04-05 16:50:00,9.103432700993686
2024-04-05 17:00:00,9.10027100271003
2024-04-05 17:10:00,10.211382113821145
2024-04-05 17:20:00,10.989159891598916
2024-04-05 17:30:00,11.655826558265588
2024-04-05 17:40:00,12.544715447154474
2024-04-05 17:50:00,14.43360433604336
2024-04-05 18:00:00,17.764227642276417
2024-04-05 18:10:00,18.20867208672086
2024-04-05 18:20:00,17.87533875338753
2024-04-05 18:30:00,16.20867208672086
2024-04-05 18:40:00,14.764227642276417
2024-04-05 18:50:00,11.875338753387531
2024-04-05 19:00:00,19.00767841011743
2024-04-05 19:10:00,16.229900632339657
2024-04-05 19:20:00,13.341011743450764
2024-04-05 19:30:00,12.896567299006321
2024-04-05 19:40:00,10.22990063233965
2024-04-05 19:50:00,8.896567299006321
2024-04-05 20:00:00,19.168021680216803
2024-04-05 20:10:00,15.945799457994582
2024-04-05 20:20:00,13.945799457994582
2024-04-05 20:30:00,10.390243902439025
2024-04-05 20:40:00,5.279132791327918
2024-04-05 20:50:00,-0.8319783197831967
2024-04-05 21:00:00,10.575429087624212
2024-04-05 21:10:00,7.0198735320686545
2024-04-05 21:20:00,5.575429087624212
2024-04-05 21:30:00,2.242095754290876
2024-04-05 21:40:00,1.9087624209575438
2024-04-05 21:50:00,0.13098464317976521
2024-04-05 22:00:00,3.819783197831981
2024-04-05 22:10:00,0.8197831978319812
2024-04-05 22:20:00,-1.735772357723576
2024-04-05 22:30:00,-3.1802168021680206
2024-04-05 22:40:00,-4.735772357723576
2024-04-05 22:50:00,-4.06910569105691
2024-04-05 23:00:00,-6.024390243902438
2024-04-05 23:10:00,-5.913279132791327
2024-04-05 23:20:00,-7.024390243902438
2024-04-05 23:30:00,-7.135501355013551
2024-04-05 23:40:00,-6.135501355013551
2024-04-05 23:50:00,-5.913279132791327
2024-04-06 00:00:00,-3.757000903342366
2024-04-06 00:10:00,-4.201445347786811
2024-04-06 00:20:00,-4.201445347786811
2024-04-06 00:30:00,-3.8681120144534784
2024-04-06 00:40:00,-2.312556458897923
2024-04-06 00:50:00,-1.2014453477868123
2024-04-06 01:00:00,0.890695573622402
2024-04-06 01:10:00,0.6684733514001806
2024-04-06 01:20:00,-0.22041553748870868
2024-04-06 01:30:00,-0.3315266485998194
2024-04-06 01:40:00,-0.6648599819331533
2024-04-06 01:50:00,-1.775971093044264
2024-04-06 02:00:00,1.1341463414634152
2024-04-06 02:10:00,0.3563685636856384
2024-04-06 02:20:00,0.02303523035230448
2024-04-06 02:30:00,-0.6436314363143616
2024-04-06 02:40:00,-0.8658536585365848
2024-04-06 02:50:00,-1.0880758807588062
2024-04-06 03:00:00,1.3220415537488694
2024-04-06 03:10:00,1.099819331526648
2024-04-06 03:20:00,1.5442637759710927
2024-04-06 03:30:00,1.6553748870822034
2024-04-06 03:40:00,1.5442637759710927
2024-04-06 03:50:00,1.6553748870822034
2024-04-06 04:00:00,2.6644083107497742
2024-04-06 04:10:00,2.8866305329719957
2024-04-06 04:20:00,2.3310749774164403
2024-04-06 04:30:00,2.108852755194217
2024-04-06 04:40:00,1.9977416440831064
2024-04-06 04:50:00,1.5532971996386618
2024-04-06 05:00:00,2.929990966576333
2024-04-06 05:10:00,2.3744354110207775
2024-04-06 05:20:00,2.1522131887985543
2024-04-06 05:30:00,1.7077687443541096
2024-04-06 05:40:00,1.596657633242999
2024-04-06 05:50:00,1.596657633242999
2024-04-06 06:00:00,1.9878048780487791
2024-04-06 06:10:00,1.7655826558265577
2024-04-06 06:20:00,1.654471544715447
2024-04-06 06:30:00,1.7655826558265577
2024-04-06 06:40:00,1.4322493224932247
2024-04-06 06:50:00,1.4322493224932247
2024-04-06 07:00:00,2.3143631436314367
2024-04-06 07:10:00,1.7588075880758804
2024-04-06 07:20:00,1.0921409214092144
2024-04-06 07:30:00,0.6476964769647697
2024-04-06 07:40:00,0.3143631436314367
2024-04-06 07:50:00,-0.13008130081300795
2024-04-06 08:00:00,1.0356820234869009
2024-04-06 08:10:00,0.7023486901535678
2024-04-06 08:20:00,0.7023486901535678
2024-04-06 08:30:00,0.4801264679313455
2024-04-06 08:40:00,0.5912375790424571
2024-04-06 08:50:00,0.2579042457091232
2024-04-06 09:00:00,-1.1779584462511297
2024-04-06 09:10:00,-0.9557362240289073
2024-04-06 09:20:00,-0.400180668473352
2024-04-06 09:30:00,0.8220415537488703
2024-04-06 09:40:00,2.4887082204155373
2024-04-06 09:50:00,4.377597109304427
2024-04-06 10:00:00,-3.5686540198735326
2024-04-06 10:10:00,-2.0130984643179772
2024-04-06 10:20:00,-0.013098464317977232
2024-04-06 10:30:00,1.4313459801264692
2024-04-06 10:40:00,2.7646793134598013
2024-04-06 10:50:00,4.0980126467931335
2024-04-06 11:00:00,-5.314363143631436
2024-04-06 11:10:00,-4.092140921409211
2024-04-06 11:20:00,-3.4254742547425465
2024-04-06 11:30:00,-2.647696476964768
2024-04-06 11:40:00,-1.203252032520325
2024-04-06 11:50:00,-0.4254742547425465
2024-04-06 12:00:00,-8.490514905149055
2024-04-06 12:10:00,-6.379403794037945
2024-04-06 12:20:00,-5.71273712737128
2024-04-06 12:30:00,-4.157181571815723
2024-04-06 12:40:00,-2.379403794037948
2024-04-06 12:50:00,-0.15718157181572678
2024-04-06 13:00:00,-8.330623306233065
2024-04-06 13:10:00,-6.886178861788622
2024-04-06 13:20:00,-5.108401084010843
2024-04-06 13:30:00,-3.330623306233065
2024-04-06 13:40:00,-1.441734417344179
2024-04-06 13:50:00,0.22493224932248523
2024-04-06 14:00:00,-5.276422764227647
2024-04-06 14:10:00,-3.831978319783204
2024-04-06 14:20:00,-2.498644986449868
2024-04-06 14:30:00,-0.943089430894311
2024-04-06 14:40:00,0.8346883468834676
2024-04-06 14:50:00,2.612466124661246
2024-04-06 15:00:00,-0.7366757000903306
2024-04-06 15:10:00,0.7077687443541123
2024-04-06 15:20:00,1.1522131887985552
2024-04-06 15:30:00,1.5966576332430051
2024-04-06 15:40:00,2.152213188798555
2024-04-06 15:50:00,3.041102077687448
2024-04-06 16:00:00,-0.341011743450764
2024-04-06 16:10:00,-0.11878952122854258
2024-04-06 16:20:00,0.43676603432701455
2024-04-06 16:30:00,0.5478771454381288
2024-04-06 16:40:00,0.658988256549236
2024-04-06 16:50:00,0.7700993676603503
2024-04-06 17:00:00,-0.7886178861788551
2024-04-06 17:10:00,-0.4552845528455265
2024-04-06 17:20:00,-1.677506775067748
2024-04-06 17:30:00,-3.121951219512191
2024-04-06 17:40:00,-3.8997289972899694
2024-04-06 17:50:00,-4.677506775067748
2024-04-06 18:00:00,-2.5691056910569117
2024-04-06 18:10:00,-2.9024390243902474
2024-04-06 18:20:00,-4.124661246612469
2024-04-06 18:30:00,-5.34688346883469
2024-04-06 18:40:00,-6.902439024390247
2024-04-06 18:50:00,-8.235772357723576
2024-04-06 19:00:00,-0.21454381210479312
2024-04-06 19:10:00,-2.3256549232159003
2024-04-06 19:20:00,-3.4367660343270146
2024-04-06 19:30:00,-3.9923215898825717
2024-04-06 19:40:00,-5.3256549232159
2024-04-06 19:50:00,-7.3256549232159
2024-04-06 20:00:00,4.168021680216803
2024-04-06 20:10:00,2.945799457994582
2024-04-06 20:20:00,1.3902439024390247
2024-04-06 20:30:00,-0.7208672086720824
2024-04-06 20:40:00,-3.7208672086720824
2024-04-06 20:50:00,-8.27642276422764
2024-04-06 21:00:00,3.5754290876242116
2024-04-06 21:10:00,2.0198735320686545
2024-04-06 21:20:00,0.13098464317976521
2024-04-06 21:30:00,-2.091237579042456
2024-04-06 21:40:00,-3.535682023486899
2024-04-06 21:50:00,-5.424570912375788
2024-04-06 22:00:00,-0.9579945799457974
2024-04-06 22:10:00,-3.8468834688346867
2024-04-06 22:20:00,-5.180216802168021
2024-04-06 22:30:00,-5.402439024390242
2024-04-06 22:40:00,-6.180216802168021
2024-04-06 22:50:00,-5.735772357723576
2024-04-06 23:00:00,-6.246612466124661
2024-04-06 23:10:00,-5.691056910569106
2024-04-06 23:20:00,-6.135501355013551
2024-04-06 23:30:00,-5.913279132791327
2024-04-06 23:40:00,-5.579945799457995
2024-04-06 23:50:00,-4.802168021680217
2024-04-07 00:00:00,-7.645889792231255
2024-04-07 00:10:00,-7.645889792231255
2024-04-07 00:20:00,-7.312556458897923
2024-04-07 00:30:00,-6.312556458897923
2024-04-07 00:40:00,-4.5347786811201445
2024-04-07 00:50:00,-3.645889792231255
2024-04-07 01:00:00,-1.8870822041553748
2024-04-07 01:10:00,-2.2204155374887087
2024-04-07 01:20:00,-2.775971093044264
2024-04-07 01:30:00,-2.8870822041553748
2024-04-07 01:40:00,-3.553748870822041
2024-04-07 01:50:00,-4.331526648599819
2024-04-07 02:00:00,-1.4214092140921402
2024-04-07 02:10:00,-1.9769647696476955
2024-04-07 02:20:00,-2.6436314363143616
2024-04-07 02:30:00,-2.3102981029810294
2024-04-07 02:40:00,-2.6436314363143616
2024-04-07 02:50:00,-2.9769647696476955
2024-04-07 03:00:00,-0.2335140018066859
2024-04-07 03:10:00,-0.3446251129177966
2024-04-07 03:20:00,-1.4557362240289073
2024-04-07 03:30:00,-1.233514001806686
2024-04-07 03:40:00,-1.233514001806686
2024-04-07 03:50:00,-1.4557362240289073
2024-04-07 04:00:00,-0.33559168925022664
2024-04-07 04:10:00,-0.33559168925022664
2024-04-07 04:20:00,-0.7800361336946713
2024-04-07 04:30:00,-1.1133694670280043
2024-04-07 04:40:00,-1.4467028003613374
2024-04-07 04:50:00,-1.3355916892502266
2024-04-07 05:00:00,-0.4033423667570011
2024-04-07 05:10:00,-0.8477868112014457
2024-04-07 05:20:00,-0.7366757000903341
2024-04-07 05:30:00,-0.9588979223125564
2024-04-07 05:40:00,-1.2922312556458895
2024-04-07 05:50:00,-1.403342366757001
2024-04-07 06:00:00,-0.9010840108401093
2024-04-07 06:10:00,-0.7899728997289976
2024-04-07 06:20:00,-0.7899728997289976
2024-04-07 06:30:00,-1.01219512195122
2024-04-07 06:40:00,-0.9010840108401093
2024-04-07 06:50:00,-0.7899728997289976
2024-04-07 07:00:00,0.3143631436314367
2024-04-07 07:10:00,0.09214092140921437
2024-04-07 07:20:00,-0.018970189701897233
2024-04-07 07:30:00,-0.018970189701897233
2024-04-07 07:40:00,0.2032520325203251
2024-04-07 07:50:00,-0.018970189701897233
2024-04-07 08:00:00,1.2579042457091232
2024-04-07 08:10:00,1.591237579042457
2024-04-07 08:20:00,1.4801264679313455
2024-04-07 08:30:00,0.8134598012646794
2024-04-07 08:40:00,0.7023486901535678
2024-04-07 08:50:00,0.3690153568202348
2024-04-07 09:00:00,-1.1779584462511297
2024-04-07 09:10:00,-1.1779584462511297
2024-04-07 09:20:00,-0.8446251129177957
2024-04-07 09:30:00,0.599819331526648
2024-04-07 09:40:00,2.1553748870822043
2024-04-07 09:50:00,3.3775971093044266
2024-04-07 10:00:00,-4.901987353206865
2024-04-07 10:10:00,-3.3464317976513094
2024-04-07 10:20:00,-2.124209575429088
2024-04-07 10:30:00,-0.6797651309846433
2024-04-07 10:40:00,0.875790424570912
2024-04-07 10:50:00,2.209123757904244
2024-04-07 11:00:00,-7.314363143631436
2024-04-07 11:10:00,-6.314363143631436
2024-04-07 11:20:00,-5.203252032520325
2024-04-07 11:30:00,-4.092140921409211
2024-04-07 11:40:00,-2.9810298102981
2024-04-07 11:50:00,-1.7588075880758787
2024-04-07 12:00:00,-9.60162601626017
2024-04-07 12:10:00,-8.157181571815723
2024-04-07 12:20:00,-6.934959349593502
2024-04-07 12:30:00,-5.0460704607046125
2024-04-07 12:40:00,-3.7127371273712804
2024-04-07 12:50:00,-2.6016260162601696
2024-04-07 13:00:00,-10.6639566395664
2024-04-07 13:10:00,-8.775067750677515
2024-04-07 13:20:00,-6.997289972899736
2024-04-07 13:30:00,-5.330623306233065
2024-04-07 13:40:00,-3.997289972899736
2024-04-07 13:50:00,-1.886178861788622
2024-04-07 14:00:00,-8.498644986449868
2024-04-07 14:10:00,-7.276422764227647
2024-04-07 14:20:00,-5.831978319783204
2024-04-07 14:30:00,-4.609756097560975
2024-04-07 14:40:00,-3.1653116531165324
2024-04-07 14:50:00,-1.7208672086720895
2024-04-07 15:00:00,-4.736675700090331
2024-04-07 15:10:00,-3.514453477868109
2024-04-07 15:20:00,-3.0700090334236663
2024-04-07 15:30:00,-1.8477868112014448
2024-04-07 15:40:00,-1.4033423667569949
2024-04-07 15:50:00,-0.18112014453477343
2024-04-07 16:00:00,-2.896567299006321
2024-04-07 16:10:00,-2.5632339656729854
2024-04-07 16:20:00,-2.1187895212285426
2024-04-07 16:30:00,-1.6743450767840997
2024-04-07 16:40:00,-1.6743450767840997
2024-04-07 16:50:00,-1.1187895212285426
2024-04-07 17:00:00,-2.8997289972899694
2024-04-07 17:10:00,-2.4552845528455265
2024-04-07 17:20:00,-2.5663956639566337
2024-04-07 17:30:00,-3.121951219512191
2024-04-07 17:40:00,-3.0108401084010765
2024-04-07 17:50:00,-4.0108401084010765
2024-04-07 18:00:00,-0.013550135501354532
2024-04-07 18:10:00,-0.23577235772357596
2024-04-07 18:20:00,-0.9024390243902474
2024-04-07 18:30:00,-2.235772357723576
2024-04-07 18:40:00,-4.569105691056912
2024-04-07 18:50:00,-6.457994579945797
2024-04-07 19:00:00,1.0076784101174283
2024-04-07 19:10:00,-1.2145438121047931
2024-04-07 19:20:00,-1.5478771454381288
2024-04-07 19:30:00,-3.4367660343270146
2024-04-07 19:40:00,-4.103432700993679
2024-04-07 19:50:00,-6.214543812104793
2024-04-07 20:00:00,5.945799457994582
2024-04-07 20:10:00,4.279132791327918
2024-04-07 20:20:00,2.056910569105689
2024-04-07 20:30:00,-0.27642276422763956
2024-04-07 20:40:00,-3.943089430894311
2024-04-07 20:50:00,-6.27642276422764
2024-04-07 21:00:00,4.130984643179765
2024-04-07 21:10:00,2.35320686540199
2024-04-07 21:20:00,-1.202348690153567
2024-04-07 21:30:00,-2.4245709123757884
2024-04-07 21:40:00,-4.535682023486899
2024-04-07 21:50:00,-6.64679313459801
2024-04-07 22:00:00,-3.6246612466124652
2024-04-07 22:10:00,-5.846883468834687
2024-04-07 22:20:00,-7.291327913279131
2024-04-07 22:30:00,-7.735772357723576
2024-04-07 22:40:00,-7.624661246612465
2024-04-07 22:50:00,-7.735772357723576
2024-04-07 23:00:00,-7.579945799457995
2024-04-07 23:10:00,-8.024390243902438
2024-04-07 23:20:00,-7.913279132791327
2024-04-07 23:30:00,-7.691056910569106
2024-04-07 23:40:00,-7.024390243902438
2024-04-07 23:50:00,-6.913279132791327
2024-04-08 00:00:00,-4.979223125564589
2024-04-08 00:10:00,-5.0903342366757
2024-04-08 00:20:00,-4.868112014453478
2024-04-08 00:30:00,-3.8681120144534784
2024-04-08 00:40:00,-3.4236675700090338
2024-04-08 00:50:00,-2.312556458897923
2024-04-08 01:00:00,-0.6648599819331533
2024-04-08 01:10:00,-1.3315266485998194
2024-04-08 01:20:00,-1.2204155374887087
2024-04-08 01:30:00,-1.6648599819331533
2024-04-08 01:40:00,-2.44263775971093
2024-04-08 01:50:00,-3.2204155374887087
2024-04-08 02:00:00,-0.5325203252032509
2024-04-08 02:10:00,-0.9769647696476955
2024-04-08 02:20:00,-1.6436314363143616
2024-04-08 02:30:00,-1.0880758807588062
2024-04-08 02:40:00,-1.5325203252032509
2024-04-08 02:50:00,-2.0880758807588062
2024-04-08 03:00:00,0.32204155374886945
2024-04-08 03:10:00,-0.011291779584462702
2024-04-08 03:20:00,0.32204155374886945
2024-04-08 03:30:00,-0.011291779584462702
2024-04-08 03:40:00,0.32204155374886945
2024-04-08 03:50:00,-0.011291779584462702
2024-04-08 04:00:00,1.775519421860885
2024-04-08 04:10:00,1.108852755194217
2024-04-08 04:20:00,0.44218608852755104
2024-04-08 04:30:00,0.3310749774164403
2024-04-08 04:40:00,0.10885275519421711
2024-04-08 04:50:00,0.3310749774164403
2024-04-08 05:00:00,1.0411020776874436
2024-04-08 05:10:00,1.1522131887985543
2024-04-08 05:20:00,1.0411020776874436
2024-04-08 05:30:00,0.8188798554652212
2024-04-08 05:40:00,0.5966576332429989
2024-04-08 05:50:00,0.15221318879855428
2024-04-08 06:00:00,1.321138211382113
2024-04-08 06:10:00,1.4322493224932247
2024-04-08 06:20:00,1.5433604336043354
2024-04-08 06:30:00,1.5433604336043354
2024-04-08 06:40:00,1.5433604336043354
2024-04-08 06:50:00,1.5433604336043354
2024-04-08 07:00:00,2.203252032520325
2024-04-08 07:10:00,2.203252032520325
2024-04-08 07:20:00,2.203252032520325
2024-04-08 07:30:00,2.0921409214092144
2024-04-08 07:40:00,1.9810298102981028
2024-04-08 07:50:00,1.9810298102981028
2024-04-08 08:00:00,2.8134598012646794
2024-04-08 08:10:00,2.4801264679313455
2024-04-08 08:20:00,2.591237579042457
2024-04-08 08:30:00,2.4801264679313455
2024-04-08 08:40:00,2.035682023486901
2024-04-08 08:50:00,1.8134598012646794
2024-04-08 09:00:00,0.266485998193315
2024-04-08 09:10:00,0.266485998193315
2024-04-08 09:20:00,1.266485998193315
