data,aod550_total,aod550_org,aod550_bc,aod550_fumaca,dominio
2024-11-03,0.1635938,0.09446559,0.0077499226,0.10221551,rs
2024-11-04,0.09550543,0.052692633,0.0057216776,0.05841431,rs
2024-11-05,0.091223426,0.047045592,0.004413657,0.051459245,rs
2024-11-06,0.09105185,0.044447947,0.004059343,0.048507288,rs
2024-11-07,0.077085875,0.038725518,0.0032895934,0.04201511,rs
2024-11-08,0.09423848,0.032306716,0.003030712,0.03533743,rs
2024-11-09,0.06454453,0.018321546,0.0020604252,0.02038197,rs
2024-11-10,0.03961829,0.016901163,0.002065364,0.018966528,rs
2024-11-11,0.070956625,0.040840786,0.0038073054,0.04464809,rs
2024-11-12,0.06282462,0.031224195,0.0030165948,0.03424079,rs
2024-11-13,0.022176562,0.009752097,0.0012117383,0.010963835,rs
2024-11-14,0.02073575,0.011192495,0.0012559512,0.012448447,rs
2024-11-15,0.044858273,0.021348666,0.0024398833,0.02378855,rs
2024-11-16,0.07256058,0.03525266,0.0039497614,0.039202422,rs
2024-11-17,0.102944575,0.053528786,0.0056175613,0.05914635,rs
2024-11-18,0.19899192,0.11945772,0.011498302,0.13095602,rs
2024-11-19,0.20297036,0.12033949,0.0108371945,0.13117668,rs
2024-11-20,0.14516293,0.08090365,0.0065321,0.087435745,rs
2024-11-21,0.104082055,0.052588303,0.0050653517,0.05765365,rs
2024-11-22,0.10697305,0.043512397,0.0034963894,0.047008786,rs
2024-11-23,0.08106338,0.030275747,0.002559469,0.032835215,rs
2024-11-24,0.038206648,0.016094938,0.0017480977,0.017843034,rs
2024-11-25,0.12003969,0.07104334,0.005533444,0.076576784,rs
2024-11-26,0.1955654,0.1368225,0.008816901,0.14563942,rs
2024-11-27,0.18412018,0.1321637,0.008991306,0.14115502,rs
2024-11-28,0.1664193,0.11653003,0.007582972,0.124113,rs
2024-11-29,0.080297485,0.052655566,0.004252866,0.056908432,rs
2024-11-30,0.06307684,0.03796625,0.003314652,0.041280903,rs
2024-12-01,0.08249974,0.053958714,0.0047980496,0.058756765,rs
2024-12-02,0.14047462,0.097454764,0.007931502,0.10538627,rs
2024-12-03,0.06409046,0.035556532,0.003148893,0.038705427,rs
2024-12-04,0.047711387,0.023186205,0.002229585,0.02541579,rs
2024-12-05,0.03812972,0.019675486,0.001969877,0.021645362,rs
2024-12-06,0.09827125,0.06651102,0.0049103177,0.07142134,rs
2024-12-07,0.13541883,0.0886127,0.0060666776,0.09467938,rs
2024-12-08,0.11087059,0.060584806,0.004579855,0.06516466,rs
2024-12-09,0.071143776,0.036934763,0.0028244732,0.039759234,rs
2024-12-10,0.06418355,0.030123409,0.0025725204,0.03269593,rs
2024-12-11,0.036598578,0.016682498,0.0018183824,0.018500881,rs
2024-12-12,0.049466334,0.023709549,0.0024877037,0.026197251,rs
2024-12-13,0.12511982,0.06424611,0.0046061976,0.068852305,rs
2024-12-14,0.11211314,0.057948537,0.0032502466,0.061198786,rs
2024-12-15,0.0962594,0.032476813,0.0022476914,0.034724504,rs
2024-12-16,0.0924494,0.02751816,0.0023966515,0.029914811,rs
2024-12-17,0.059816755,0.02121427,0.001971302,0.023185572,rs
2024-12-18,0.045697823,0.020954246,0.0017285366,0.022682782,rs
2024-12-19,0.12152286,0.063972704,0.0039785495,0.067951255,rs
2024-12-20,0.08540606,0.05090218,0.002874552,0.053776734,rs
2024-12-21,0.08282567,0.03528489,0.0022618957,0.037546787,rs
2024-12-22,0.087709054,0.040612567,0.0022012803,0.04281385,rs
2024-12-23,0.024896624,0.011693646,0.0009181299,0.012611777,rs
2024-12-24,0.051728055,0.023915546,0.0018801657,0.025795713,rs
2024-12-25,0.08089234,0.039488595,0.002158003,0.0416466,rs
2024-12-26,0.051902905,0.023478432,0.0015620189,0.02504045,rs
2024-12-27,0.044781886,0.014872571,0.0009840974,0.015856668,rs
2024-12-28,0.03491077,0.01379205,0.0010077507,0.0147998,rs
2024-12-29,0.053390436,0.021219373,0.0017562713,0.022975646,rs
2024-12-30,0.064684644,0.03025012,0.002201187,0.03245131,rs
2024-12-31,0.048833486,0.02409586,0.0016589857,0.025754847,rs
