data,aod550_total,aod550_org,aod550_bc,aod550_fumaca,dominio
2024-09-03,0.4020819,0.3176111,0.062758066,0.3803692,rs
2024-09-04,1.0642524,0.87237656,0.1242195,0.9965961,rs
2024-09-05,0.48291916,0.40033266,0.045751087,0.44608372,rs
2024-09-06,0.049171448,0.030423688,0.0046501653,0.035073854,rs
2024-09-07,0.9928423,0.8031448,0.14529613,0.9484409,rs
2024-09-08,1.7692122,1.411339,0.28477454,1.6961136,rs
2024-09-09,2.7013555,2.204375,0.3922307,2.5966058,rs
2024-09-10,2.1534011,1.7277918,0.356985,2.0847769,rs
2024-09-11,2.3659399,1.9132792,0.388998,2.302277,rs
2024-09-12,2.7189338,2.292717,0.3240994,2.6168163,rs
2024-09-13,2.5503695,2.1555307,0.29695728,2.452488,rs
2024-09-14,0.9503291,0.8019392,0.09858301,0.9005222,rs
2024-09-15,0.13261016,0.08790756,0.014014065,0.101921625,rs
2024-09-16,0.09799676,0.06376705,0.009987446,0.073754504,rs
2024-09-17,0.043697786,0.025654145,0.004280177,0.02993432,rs
2024-09-18,0.101937786,0.0680097,0.012373842,0.08038354,rs
2024-09-19,0.9778166,0.78236854,0.14108972,0.92345834,rs
2024-09-20,1.6809605,1.4060842,0.17057572,1.5766599,rs
2024-09-21,0.3319467,0.2565255,0.0451243,0.30164978,rs
2024-09-22,0.77783453,0.61431396,0.12048465,0.7347986,rs
2024-09-23,2.3307633,1.8971287,0.32071728,2.217846,rs
2024-09-24,2.77709,2.2736087,0.3475286,2.6211374,rs
2024-09-25,2.8725655,2.3582973,0.3433617,2.7016592,rs
2024-09-26,2.1485262,1.7763691,0.21573436,1.9921036,rs
2024-09-27,0.30919367,0.2289227,0.026956903,0.2558796,rs
2024-09-28,0.05273909,0.030456996,0.005120372,0.035577368,rs
2024-09-29,0.05066362,0.032148052,0.0061792517,0.038327303,rs
2024-09-30,0.543931,0.42194492,0.076326385,0.4982713,rs
2024-10-01,1.2755755,1.0436027,0.15138216,1.1949848,rs
2024-10-02,1.0970491,0.90467846,0.12057813,1.0252565,rs
2024-10-03,0.10067847,0.06944857,0.009880156,0.07932872,rs
2024-10-04,0.037838906,0.02246755,0.0034732511,0.025940802,rs
2024-10-05,0.119672135,0.08504225,0.016382372,0.10142463,rs
2024-10-06,0.487806,0.3662049,0.07247489,0.43867978,rs
2024-10-07,1.0029078,0.7856048,0.11694941,0.90255415,rs
2024-10-08,1.8623781,1.5096256,0.21611014,1.7257357,rs
