traj,pulso,t,lat,lon,p_hPa,theta_K,AOD
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-29 21:00:00,-11.272257696439134,-48.987408288935356,886.4153797329324,306.2472474241429,0.03651844886568069
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-29 20:00:00,-11.296487798131611,-48.80598613854109,881.8427995084799,306.2596966981143,0.03487811187795574
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-29 19:00:00,-11.314374916887797,-48.6443227607825,877.5882020391202,306.24911931179787,0.033296124343178385
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-29 18:00:00,-11.324874134215301,-48.50676764489087,874.3767251360146,306.15515713122306,0.03217248327429655
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-29 17:00:00,-11.32914937142058,-48.36963366174523,872.0545891703912,305.9833995683639,0.031846906727692616
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-29 16:00:00,-11.32854161484484,-48.206622846887505,870.8805629916546,305.7821797295351,0.03145798408890159
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-29 15:00:00,-11.322641630049146,-48.01454477923338,869.7372611718877,305.66133623853943,0.030981730793621844
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-29 14:00:00,-11.311444116427555,-47.79531176212954,868.6804283353711,305.5813367880998,0.030214227747635783
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-29 13:00:00,-11.295299746762781,-47.55813345902071,868.5130355575976,305.44745292759745,0.029315200785860744
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-29 12:00:00,-11.271185070120254,-47.31352324867216,869.7449306218773,305.1737383519857,0.028203614795583268
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-29 11:00:00,-11.243371344996678,-47.07310965866296,871.4513459171696,304.9501797793222,0.026878766397131236
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-29 10:00:00,-11.223534046214036,-46.833416852592386,871.0130889973551,305.0923391669032,0.026407196993192376
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-29 09:00:00,-11.216256142989687,-46.58034314187711,866.5284150061364,305.2931608062826,0.026661167448165456
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-29 08:00:00,-11.2263780893214,-46.315410102144014,860.1387581458245,305.37490102611,0.02746188780299828
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-29 07:00:00,-11.25842793493275,-46.04849087676586,856.1862001909392,305.57299648080584,0.02883111341569451
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-29 06:00:00,-11.319685348997625,-45.796275133356794,854.0914346467196,305.82868889657846,0.03068428790231716
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-29 05:00:00,-11.4015515838395,-45.56688677538103,852.8332108399406,305.93108356331607,0.02907014969249402
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-29 04:00:00,-11.48195978332584,-45.364228722834056,852.104534668515,305.94350123570496,0.02764991159007784
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-29 03:00:00,-11.55395297521094,-45.180259662622504,850.116759642788,306.0630099209834,0.02643109445508757
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-29 02:00:00,-11.61839015035228,-45.002815680472686,848.8103394396868,306.3172385031564,0.025369201154909347
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-29 01:00:00,-11.687321347672784,-44.828914036005685,847.945848637647,306.59249387002745,0.02427506868050992
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-29 00:00:00,-11.779783908574464,-44.65338995752804,847.5646105640652,306.9579932824865,0.023451985837678813
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-28 23:00:00,-11.890667372290821,-44.48867723212901,851.3769695539768,307.24108142784917,0.023133972525419245
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-28 22:00:00,-11.995911416041224,-44.34867191390306,859.294980269732,307.24071016596497,0.022634182878021512
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-28 21:00:00,-12.090588503748219,-44.227360426204754,867.1204763709468,307.2616072332351,0.02209052923189535
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-28 20:00:00,-12.179037914777233,-44.114346958158244,873.0189641702952,307.3595905271538,0.0214810681677161
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-28 19:00:00,-12.262055616103883,-44.00849954952276,878.6407938427458,307.56872637339904,0.021000986971367413
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-28 18:00:00,-12.334605345879075,-43.91140677464105,885.0071347061562,307.85590620388416,0.020649125921208118
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-28 17:00:00,-12.40187479109208,-43.81718470348685,891.6078334872049,307.7049797812736,0.019460396585690865
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-28 16:00:00,-12.47307685307024,-43.71642388295774,898.1836499841944,306.99105118557225,0.018150826255606198
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-28 15:00:00,-12.544633090890907,-43.61476443399265,902.8761924256457,306.25671172836354,0.016702378201634834
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-28 14:00:00,-12.615060175215042,-43.51279500527472,905.1497710837666,305.4639597636374,0.015122203652448828
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-28 13:00:00,-12.68383320311075,-43.404960610941906,905.9477473041844,304.6386151196427,0.013708599061974788
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-28 12:00:00,-12.74813533453524,-43.28086796548228,906.7997954823629,303.7680812161059,0.012547120675767194
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-28 11:00:00,-12.802943833908014,-43.137576893181894,906.8884393141914,303.3766193118547,0.014722704100973415
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-28 10:00:00,-12.846602812191257,-42.97713052041402,901.4620897567697,303.65465097061417,0.01673420719855837
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-28 09:00:00,-12.890022983969805,-42.801303593000824,896.550786992861,303.71305712107176,0.018509072193001207
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-28 08:00:00,-12.940740353801928,-42.62855583512088,897.5606281110286,303.3284904092249,0.0204140817710759
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-28 07:00:00,-13.003890021266246,-42.45947583650556,904.9895718292524,302.96834567213614,0.022301851594837715
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-28 06:00:00,-13.063018925319646,-42.31596551714701,902.6974155130554,302.4614050620687,0.023915629650086735
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-28 05:00:00,-13.11018007196546,-42.156838763896076,886.6324103528426,302.7535892668013,0.02409947955183375
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-28 04:00:00,-13.157401107802594,-41.954675038640005,869.4719273838989,302.77237755855185,0.024325957131371513
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-28 03:00:00,-13.216164012787786,-41.73794368730298,866.3582918841233,302.85204971491197,0.024515452343053728
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-28 02:00:00,-13.281758803138215,-41.54823774059304,870.7371844175253,302.7322789391219,0.024433695842004048
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-28 01:00:00,-13.365595314024176,-41.354614107021966,870.896523186737,303.01847645958617,0.024260211436535204
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-28 00:00:00,-13.47128243176893,-41.16472932006594,875.423702220188,303.12573031901536,0.023896810026302312
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-27 23:00:00,-13.602435468918898,-40.98792207889698,883.2265430836526,303.15393354872674,0.024392901691646162
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-27 22:00:00,-13.731517915278374,-40.81144460697153,887.7799517376967,302.91697030511466,0.025146293459803293
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-27 21:00:00,-13.859161360027636,-40.62591998849251,885.4520121058548,302.9723700960826,0.026011894281345944
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-27 20:00:00,-13.983388449155933,-40.43899756694796,879.5809787940291,303.1884304515245,0.026860078099618833
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-27 19:00:00,-14.112044454636129,-40.265097099210294,871.8835897530338,303.3429511674538,0.027645352216550238
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-27 18:00:00,-14.239093974790817,-40.112807404661446,868.1413100671832,303.5282173056953,0.028437676708985827
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-27 17:00:00,-14.366574932723017,-39.96345151692572,872.4543802310806,303.52864415697616,0.030016579288015852
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-27 16:00:00,-14.496234971569843,-39.8113024737268,876.7468352943116,303.19283855700814,0.03191795632719774
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-27 15:00:00,-14.628325728998412,-39.652082656071784,877.8746698121478,302.93118257441785,0.03326168724484025
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-27 14:00:00,-14.765994684445936,-39.48422869358444,881.7440498768325,302.6306776856311,0.03402660550412982
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-27 13:00:00,-14.91585763534972,-39.30964566270415,886.4536427242766,302.22816342800394,0.03481095617318207
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-27 12:00:00,-15.078506586034287,-39.12483028163743,891.3391837355421,301.9669813152176,0.035713738415730605
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-27 11:00:00,-15.246185380592362,-38.9353868776094,900.7872958232082,301.5302005827556,0.03497632151275626
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-27 10:00:00,-15.410516724762111,-38.76402372581039,911.5993825801618,301.0725021452963,0.03357595141274441
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-27 09:00:00,-15.570001703937253,-38.600259821018334,921.5690113645115,300.90342125128075,0.032205406344890046
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-27 08:00:00,-15.72316743591835,-38.433401226600644,926.5240563261483,300.9534282018823,0.030748207475282324
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-27 07:00:00,-15.871055044566752,-38.259258103750454,928.7669673422133,300.9651410531473,0.029276206430019307
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-27 06:00:00,-16.00813013068476,-38.08198454218653,930.7518552063495,300.83523930517566,0.028304765320060196
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-27 05:00:00,-16.13720053882479,-37.8995964778969,933.0804116698248,300.5677252851272,0.028352112488215966
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-27 04:00:00,-16.269275558557403,-37.70407582874805,936.1294295992057,300.2465556052225,0.028362822258430037
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-27 03:00:00,-16.409559210156097,-37.4924891811865,939.1085524533592,299.9533266949581,0.028360409054264443
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-27 02:00:00,-16.55767107368546,-37.266871594934706,941.3920079412691,299.69369291324494,0.028792136119473274
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-27 01:00:00,-16.71042605414656,-37.03298317150832,942.7676623916857,299.6589616727008,0.029452567953764462
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-27 00:00:00,-16.864613590408773,-36.79868102035842,943.3599914606209,299.7638384795572,0.029905848029022703
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-26 23:00:00,-17.01843055871617,-36.56767796183061,943.4069595328713,299.88496328034586,0.030276408421473857
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-26 22:00:00,-17.173655044385036,-36.34696534054627,943.6205261700478,299.931104863086,0.030349868011336566
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-26 21:00:00,-17.332717307898736,-36.137231118087705,944.3326389412342,299.8804843591125,0.030602267007433296
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-26 20:00:00,-17.500314121833163,-35.93728970846062,947.2836417188863,299.7928951954026,0.03130480923163564
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-26 19:00:00,-17.675977420699397,-35.74909928607198,951.0867040412196,299.73896974847446,0.03196313884643378
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-26 18:00:00,-17.85507707647243,-35.578628235825605,953.2688498582884,299.797814400583,0.032479313574587804
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-26 17:00:00,-18.02790529830659,-35.426988911087726,953.0036886238677,299.8841860120838,0.03319273917179547
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-26 16:00:00,-18.195140079286787,-35.28346330839921,951.7885499118676,299.8589635063738,0.034312618473589365
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-26 15:00:00,-18.360508847806564,-35.14497941112478,950.5732438157196,299.73295109757885,0.03500474902383042
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-26 14:00:00,-18.529087057397916,-35.008008999116235,950.0565881264795,299.52330885202707,0.03535809303373657
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-26 13:00:00,-18.700985484405074,-34.87229349964491,949.7924322231619,299.4043482447716,0.035338832511683974
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-26 12:00:00,-18.86942688018258,-34.74534972124952,949.063773006382,299.3914964941216,0.036679368577676195
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-03 12:00:00,-31.0,-54.5,850.0,295.3249014298854,0.03600940977533658
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-03 11:00:00,-30.96820105832395,-54.43298244827987,848.9836099922085,295.51316138959237,0.03497826743657299
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-03 10:00:00,-30.943311596340585,-54.377088866732436,847.9094222780305,295.826220073981,0.03386143867645339
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-03 09:00:00,-30.922241654061132,-54.33352018454792,846.7561695164101,296.0920293421014,0.032696175628391846
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-03 08:00:00,-30.90272468269877,-54.3028521675437,845.5646133255528,296.3201110846327,0.03150590322038228
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-03 07:00:00,-30.88317347619945,-54.28506570531999,844.4205869900442,296.5132354293662,0.03030444917116736
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-03 06:00:00,-30.862537098734578,-54.27957962491605,843.4413870491526,296.6700366760007,0.029099110529422743
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-03 05:00:00,-30.84751406876217,-54.27241797811853,842.372104972487,296.79532202304114,0.03043749734876504
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-03 04:00:00,-30.845092805224024,-54.25486135581479,840.5629053815575,296.96047227072773,0.03164462762739462
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-03 03:00:00,-30.855038685823903,-54.23095353204351,837.8686731322117,297.1621747807128,0.03272198342663157
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-03 02:00:00,-30.877170358122907,-54.20315848111897,834.5061585972395,297.3655974914073,0.03367312306214881
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-03 01:00:00,-30.911634757801433,-54.1735981275549,830.4546248803708,297.5548319987351,0.03449764028150704
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-03 00:00:00,-30.95851629826042,-54.14423816228633,825.6357136980279,297.71935189913404,0.035195740188624966
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-02 23:00:00,-31.00924271791111,-54.1152135039865,820.4839491917488,297.9685285753464,0.03781231340195872
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-02 22:00:00,-31.056826185840052,-54.084921506610414,816.3258915956756,298.31669905322264,0.040464064497797526
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-02 21:00:00,-31.105387200907845,-54.04873522120984,813.5315687037256,298.57072577722363,0.0431212057054124
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-02 20:00:00,-31.158326776321523,-53.99949307880452,812.3730876900427,298.70637364463244,0.045770668823857934
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-02 19:00:00,-31.21735669756517,-53.929504369487304,812.9974370679715,298.7126659705286,0.048647785367465605
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-02 18:00:00,-31.282570818512163,-53.831280815117665,815.1090728672367,298.6249910485452,0.051597819665326734
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-02 17:00:00,-31.359959982133315,-53.71253333113876,818.6086417830254,298.5504311176781,0.0526071859478726
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-02 16:00:00,-31.456727673448132,-53.566334154962085,821.4035002768868,298.47624077930635,0.052952291103255986
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-02 15:00:00,-31.581955703330557,-53.39290172596261,821.4879558818119,298.47603662697975,0.05322635580942395
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-02 14:00:00,-31.72032258070943,-53.215077715071665,827.9160586592803,298.56166112048606,0.05443426431648891
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-02 13:00:00,-31.859212241962357,-52.99565056642705,840.5806219202916,298.1931900479162,0.05826173791142268
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-02 12:00:00,-31.959494186344518,-52.720134035500024,854.6762973538038,297.9015902680559,0.0635221621832545
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-02 11:00:00,-32.03233885853202,-52.46153456700626,867.67543098226,297.7535617622085,0.06464765209536466
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-02 10:00:00,-32.112334279723754,-52.208160499655705,879.6825555000063,297.39242936253635,0.0640334383174536
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-02 09:00:00,-32.196325495129486,-51.95083123122775,890.0234434247744,297.07395758920745,0.06279348949867639
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-02 08:00:00,-32.26880356195435,-51.68508846601814,896.1779289818205,296.9253500895558,0.06151218784714725
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-02 07:00:00,-32.313440840605665,-51.42457084825745,897.9203308386369,297.0162907433952,0.058478496064135355
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-02 06:00:00,-32.3226439337149,-51.18126531350528,896.46274075617,297.2861259555243,0.05472599988965703
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-02 05:00:00,-32.31810599933241,-50.979785102941094,893.8089411459372,297.6610336852135,0.055312128124475085
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-02 04:00:00,-32.31988344471363,-50.83939455709511,891.7610920111077,298.0412060330121,0.05681716155876086
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-02 03:00:00,-32.329401920534366,-50.7519491318909,890.4619772452995,298.36585422741535,0.05868665953833844
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-02 02:00:00,-32.34788073890967,-50.71175378615265,889.2484355137863,298.6345081912147,0.06096558951210595
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-02 01:00:00,-32.377083118974696,-50.71370160017769,887.710191968832,298.8609838489728,0.0637628731685037
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-02 00:00:00,-32.4187721364663,-50.751977536825656,885.7330459644144,299.03544077809516,0.06732356114910322
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-01 23:00:00,-32.458120347024355,-50.799330206398814,883.7489038378857,299.1715751136273,0.06926371485095237
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-01 22:00:00,-32.47735497309941,-50.83886800530903,882.0679389350371,299.39240280156514,0.07045724326751329
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-01 21:00:00,-32.47534880872041,-50.874774432152456,880.5603427954869,299.65591429718813,0.07099952689480092
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-01 20:00:00,-32.45010063760105,-50.91086265912643,879.1153455145038,299.95103860800356,0.07097667162492784
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-01 19:00:00,-32.399061170305735,-50.95140100353016,877.708804932685,300.2699223747084,0.07046204430927731
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-01 18:00:00,-32.31952359833454,-51.001725334450725,876.4765414189266,300.603952447451,0.06951180952569991
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-01 17:00:00,-32.23484025408119,-51.06467594022742,875.2400366718794,300.730239061549,0.06684177998120228
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-01 16:00:00,-32.17369317193393,-51.13388259274889,873.6153571694508,300.68154597270126,0.06543900137191141
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-01 15:00:00,-32.13934771202145,-51.20577870989491,871.5788957205231,300.66867283732904,0.06390938081000438
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-01 14:00:00,-32.13271974223359,-51.27661970328202,869.1479728145546,300.6790976269451,0.06222942864585522
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-01 13:00:00,-32.15030262574843,-51.34316069147259,866.2995909786307,300.7082260656455,0.060476431535893965
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-01 12:00:00,-32.18786888600012,-51.40219873928065,862.9346581747116,300.7478896355321,0.058789380963622594
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-01 11:00:00,-32.20961848478971,-51.459497895345926,859.6998753178624,300.9403590785007,0.06286536984907756
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-01 10:00:00,-32.19190995683892,-51.52564029798757,857.4420802926052,301.29396456394016,0.06616562555840179
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-01 09:00:00,-32.143607486967596,-51.60359228837689,856.2210583312609,301.6307585125665,0.06832600222026113
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-01 08:00:00,-32.07310307358707,-51.69505562923172,856.0666672328883,301.9329289370479,0.06916311996116202
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-01 07:00:00,-31.98783216276774,-51.79887476915997,857.417682853363,302.1577730552328,0.06943594896686679
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-01 06:00:00,-31.881762357311413,-51.90960913415291,858.8973991175753,302.2586847350331,0.0693585033758249
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-01 05:00:00,-31.75843917554355,-52.016049402330744,860.2581120147147,302.28701411199893,0.07828766729069005
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-01 04:00:00,-31.625280375904232,-52.11787709548099,861.4554540352764,302.32533531081316,0.08698768481896746
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-01 03:00:00,-31.486211401920812,-52.2244860278274,862.8501140191045,302.4447463134291,0.09502373785506169
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-01 02:00:00,-31.34580158347444,-52.34909564376675,864.041336894123,302.5720625843044,0.10087631658128816
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-01 01:00:00,-31.20584662413337,-52.50987995073407,862.5672297830937,302.7012279468637,0.10198691690898415
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-01 00:00:00,-31.07294611072016,-52.70665323625328,859.7413280650737,302.81108033037856,0.10011128709991124
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-04-30 23:00:00,-30.93005817248743,-52.92445265809038,859.7553031337295,302.8208170565867,0.11936726143459951
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-04-30 22:00:00,-30.7376255297027,-53.13399545655267,861.2640443090298,302.7839570051359,0.15054421954425465
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-04-30 21:00:00,-30.5056963074123,-53.39154785124699,866.333106168796,302.74209660837374,0.1756603246623378
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-04-30 20:00:00,-30.251248904305154,-53.72459513338317,875.2751995541756,302.6040258170358,0.1857070733762396
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-04-30 19:00:00,-29.99653347451874,-54.090964648721666,889.2234814888113,302.331832732361,0.17086835126560762
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-04-30 18:00:00,-29.720955586879317,-54.429644402460006,896.0337933872033,302.318546147268,0.12536329566796892
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-04-30 17:00:00,-29.41794583487255,-54.718973382096664,901.3882538608362,303.0017696681508,0.1053096223915877
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-04-30 16:00:00,-29.07244119450534,-54.98428271228838,899.9010936477761,303.6377477103448,0.11563782544986856
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-04-30 15:00:00,-28.680537615305465,-55.27368489977331,910.6922529331623,304.163419078302,0.12540378711109365
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-04-30 14:00:00,-28.208379714689936,-55.53523783612808,919.3259312086749,304.4236502447873,0.11848818013266912
