data,VPI_925,VPI_850,VPI_700,VPI_600,VPI_500,VPI_400,VPI_300,VPI_baixo,VPI_alto,VPI_dipolo,SLW_kg_m2,IVT_kg_m_s,TCLW_kg_m2,dominio
2024-08-28,-0.4082775,-0.44504747,-0.33066547,-0.3469262,-0.18180516,-0.21025482,-0.40557534,-0.38785645,-0.3079151,-0.07994137,0.019811899747704153,48.57734,0.031200014,rs
2024-08-29,-0.62135273,-0.31497237,-0.3082698,-0.49884593,-0.12116222,-0.10249004,-0.12605439,-0.31162107,-0.11427222,-0.19734886,0.03875011078665169,177.9105,0.05764039,rs
2024-08-30,-0.72516274,-0.22980744,-0.16623886,-0.4026852,-0.24277651,-0.16643167,-0.12002518,-0.19802314,-0.14322843,-0.054794714,0.04497265046730081,157.85289,0.08228913,rs
2024-08-31,-0.86264396,-0.37247404,-0.15999389,-0.26585937,-0.27911457,-0.25667268,-0.22604114,-0.26623395,-0.24135691,-0.024877045,0.06954622165143513,342.95682,0.1700305,rs
2024-09-01,-0.37021682,-0.91306096,-0.5464996,-0.49042124,-0.386211,-0.44173533,-1.4452949,-0.7297803,-0.9435151,0.21373484,0.017368046739000755,317.97925,0.1735981,rs
2024-09-02,-0.2823065,-0.93019414,-0.3905414,-0.30369002,-0.18178147,-0.24395078,-0.68239874,-0.6603677,-0.46317476,-0.197193,0.0,85.84922,0.06573913,rs
2024-09-03,-0.5960229,-0.4757487,-0.40271884,-0.24175364,-0.19326828,-0.175848,-0.13575612,-0.43923375,-0.15580206,-0.2834317,0.0008749632157552593,167.61342,0.01038394,rs
2024-09-04,-0.62512684,-0.28596544,-0.24236682,-0.37895507,-0.30866444,-0.16091166,-0.22386491,-0.26416615,-0.1923883,-0.07177786,0.0615723960651436,154.56967,0.084264845,rs
2024-09-05,-0.307865,-0.37057,-0.36935887,-0.42242908,-0.3461604,-0.4527593,-1.5443751,-0.36996442,-0.9985672,0.62860274,0.020338894230452934,83.32462,0.06817256,rs
2024-09-06,-0.48356295,-0.34467697,-0.26819515,-0.1786328,-0.20685765,-0.29841954,-0.19196153,-0.30643606,-0.24519055,-0.061245527,0.0,44.07688,0.0034421866,rs
2024-09-07,-0.42525962,-0.42669106,-0.27466884,-0.25952804,-0.073979095,-0.13686198,-0.18069342,-0.35067993,-0.15877768,-0.19190225,0.00480523125340591,204.12874,0.011687706,rs
2024-09-08,-0.64993244,-0.3064124,-0.18775043,-0.27878258,-0.22387847,-0.07158504,-0.16630355,-0.24708143,-0.11894429,-0.12813713,0.020796612177231194,242.21187,0.024549395,rs
2024-09-09,-0.81641954,-0.26667622,-0.14389677,-0.2732035,-0.30113286,-0.16254762,-0.18996462,-0.20528649,-0.17625612,-0.029030368,0.030769771053478223,298.70737,0.06299871,rs
2024-09-10,-0.70947176,-0.28535196,-0.1506221,-0.22212863,-0.23398474,-0.21860068,-0.23891163,-0.21798703,-0.22875616,0.010769118,0.006657061600052137,304.26578,0.038763545,rs
2024-09-11,-0.5704044,-0.29942858,-0.11561717,-0.2695883,-0.11964476,-0.05723508,-0.07622392,-0.20752288,-0.0667295,-0.14079338,0.027885363458911586,324.08224,0.06181122,rs
2024-09-12,-0.8153518,-0.33012664,-0.22787794,-0.3727833,-0.29468015,-0.24555582,-0.29791787,-0.27900228,-0.27173686,-0.0072654374,0.049612960515082696,215.7166,0.15328093,rs
2024-09-13,-0.4676718,-0.62725496,-0.42040733,-0.37988,-0.24162185,-0.24302308,-0.54023325,-0.5238311,-0.39162818,-0.13220294,0.03478769685025756,272.1334,0.24751917,rs
2024-09-14,-0.26536304,-0.54645145,-0.40393364,-0.26968208,-0.2647387,-0.5175335,-1.3510412,-0.47519255,-0.9342873,0.4590948,0.01745468489253053,177.59114,0.17355807,rs
2024-09-15,-0.21779823,-0.45227274,-0.24905035,-0.24271661,-0.26884747,-0.34028086,-1.431089,-0.35066155,-0.8856849,0.5350234,0.0034650163383915422,29.98426,0.03047138,rs
2024-09-16,-0.28018948,-0.3639804,-0.23601729,-0.2547592,-0.26987374,-0.46403426,-2.0013475,-0.29999885,-1.2326909,0.9326921,0.006773140865250496,20.702187,0.031209541,rs
2024-09-17,-0.2506605,-0.24449798,-0.25606963,-0.2632208,-0.21689382,-0.19803208,-0.4966051,-0.2502838,-0.3473186,0.09703479,0.0002733109452639191,44.785843,0.00691942,rs
2024-09-18,-0.3107754,-0.34363806,-0.28644252,-0.30821502,-0.34863573,-0.35140508,-0.78506655,-0.3150403,-0.5682358,0.2531955,0.0047626343972735855,103.421616,0.009892061,rs
2024-09-19,-0.41434324,-0.33218542,-0.25975275,-0.32828125,-0.25671798,-0.1600578,-0.26494193,-0.29596907,-0.21249987,-0.08346921,0.005212507045415772,246.55629,0.020647176,rs
