T_bin,refl39_med,re_proxy_med,celula,metade,quando,n,valido_re,onda
-45.0,0.07049411075243976,5.084305190196035,C48,frente,2024-05-07 1100UT,9,1,O2_surto_06-08mai
-40.0,0.11457966410926243,5.002139660813711,C48,frente,2024-05-07 1100UT,5,1,O2_surto_06-08mai
-25.0,0.20188422303452674,5.000001481451998,C48,frente,2024-05-07 1100UT,5,1,O2_surto_06-08mai
-15.0,0.23317684331304706,5.000000109186738,C48,frente,2024-05-07 1100UT,11,1,O2_surto_06-08mai
-55.0,0.04204652320904264,5.902420077494114,C48,traseira,2024-05-07 1100UT,28,1,O2_surto_06-08mai
-55.0,0.04243685840378358,5.873534647268179,C45,frente,2024-05-07 1100UT,75,1,O2_surto_06-08mai
-60.0,0.0402322514958869,6.049705760423624,C50,inteira,2024-05-07 1100UT,46,1,O2_surto_06-08mai
-55.0,0.04274836449075271,5.851150490961325,C50,inteira,2024-05-07 1100UT,477,1,O2_surto_06-08mai
-50.0,0.04344970327828604,5.802831290083647,C50,inteira,2024-05-07 1100UT,44,1,O2_surto_06-08mai
-60.0,0.07227265445710865,5.072692008626086,C49,frente,2024-05-07 1100UT,123,1,O2_surto_06-08mai
-55.0,0.06611386966460664,5.121445247326856,C49,frente,2024-05-07 1100UT,391,1,O2_surto_06-08mai
-50.0,0.0475806273039987,5.569011352337361,C49,frente,2024-05-07 1100UT,357,1,O2_surto_06-08mai
-45.0,0.06267364986326933,5.161765621273795,C49,frente,2024-05-07 1100UT,81,1,O2_surto_06-08mai
-60.0,0.069631529839885,5.090589436417306,C49,traseira,2024-05-07 1100UT,52,1,O2_surto_06-08mai
-55.0,0.05199008913607354,5.394037165148794,C49,traseira,2024-05-07 1100UT,125,1,O2_surto_06-08mai
-50.0,0.04552397078616833,5.675388734767843,C49,traseira,2024-05-07 1100UT,17,1,O2_surto_06-08mai
-45.0,0.05167871720614016,5.405722931419126,C49,traseira,2024-05-07 1100UT,8,1,O2_surto_06-08mai
-40.0,0.05881137724970707,5.223185788414517,C49,traseira,2024-05-07 1100UT,9,1,O2_surto_06-08mai
-60.0,0.052870051826684174,5.366176335521843,C52,inteira,2024-05-07 1100UT,49,1,O2_surto_06-08mai
-55.0,0.04889127784349104,5.510137096887565,C52,inteira,2024-05-07 1100UT,311,1,O2_surto_06-08mai
-50.0,0.050310285203184174,5.453243221278735,C52,inteira,2024-05-07 1100UT,117,1,O2_surto_06-08mai
-45.0,0.055835278971874396,5.286005987616127,C52,inteira,2024-05-07 1100UT,77,1,O2_surto_06-08mai
-40.0,0.06201785348074808,5.170864499312654,C52,inteira,2024-05-07 1100UT,66,1,O2_surto_06-08mai
-35.0,0.07488387863836686,5.058476782542123,C52,inteira,2024-05-07 1100UT,64,1,O2_surto_06-08mai
-30.0,0.10059518236779189,5.006890604847632,C52,inteira,2024-05-07 1100UT,36,1,O2_surto_06-08mai
-25.0,0.127766940560621,5.00072274948824,C52,inteira,2024-05-07 1100UT,22,1,O2_surto_06-08mai
-20.0,0.14689901504746664,5.000144766681355,C52,inteira,2024-05-07 1100UT,21,1,O2_surto_06-08mai
-70.0,0.04301776148481757,5.832255265763133,C44,frente,2024-05-07 1200UT,2095,1,O2_surto_06-08mai
-65.0,0.04061372505348963,6.016860860329598,C44,frente,2024-05-07 1200UT,6977,1,O2_surto_06-08mai
-60.0,0.03761764942548998,6.305248264283458,C44,frente,2024-05-07 1200UT,8890,1,O2_surto_06-08mai
-55.0,0.03374050366610215,6.803066349094999,C44,frente,2024-05-07 1200UT,5623,1,O2_surto_06-08mai
-50.0,0.034212751527000346,6.73348661184955,C44,frente,2024-05-07 1200UT,966,1,O2_surto_06-08mai
-45.0,0.039670063948955246,6.100053394685247,C44,frente,2024-05-07 1200UT,293,1,O2_surto_06-08mai
-40.0,0.046234599140096144,5.636555027974623,C44,frente,2024-05-07 1200UT,226,1,O2_surto_06-08mai
-35.0,0.06333625837877556,5.153075479388123,C44,frente,2024-05-07 1200UT,197,1,O2_surto_06-08mai
-30.0,0.07057361638053374,5.083748475057143,C44,frente,2024-05-07 1200UT,157,1,O2_surto_06-08mai
-25.0,0.07642067784272596,5.051447856347151,C44,frente,2024-05-07 1200UT,204,1,O2_surto_06-08mai
-20.0,0.11880260808854208,5.001504913347201,C44,frente,2024-05-07 1200UT,125,1,O2_surto_06-08mai
-15.0,0.12308450971385576,5.001053353854876,C44,frente,2024-05-07 1200UT,78,1,O2_surto_06-08mai
-70.0,0.042127169807655726,5.896372066233255,C44,traseira,2024-05-07 1200UT,2318,1,O2_surto_06-08mai
-65.0,0.04112216920828887,5.9746761155391885,C44,traseira,2024-05-07 1200UT,7791,1,O2_surto_06-08mai
-60.0,0.04005210061432388,6.065583280509671,C44,traseira,2024-05-07 1200UT,5935,1,O2_surto_06-08mai
-55.0,0.04106754107222057,5.979123292020907,C44,traseira,2024-05-07 1200UT,2075,1,O2_surto_06-08mai
-50.0,0.042789976762000276,5.8482040771124915,C44,traseira,2024-05-07 1200UT,701,1,O2_surto_06-08mai
-45.0,0.05709895235717312,5.257419392144223,C44,traseira,2024-05-07 1200UT,411,1,O2_surto_06-08mai
-40.0,0.08288107671600967,5.0300299815510225,C44,traseira,2024-05-07 1200UT,229,1,O2_surto_06-08mai
-35.0,0.09939964713879132,5.007581027407923,C44,traseira,2024-05-07 1200UT,209,1,O2_surto_06-08mai
-30.0,0.12217950049514274,5.001135789063345,C44,traseira,2024-05-07 1200UT,181,1,O2_surto_06-08mai
-25.0,0.14426423811425948,5.000180311894163,C44,traseira,2024-05-07 1200UT,203,1,O2_surto_06-08mai
-20.0,0.15650978390816195,5.000064989514875,C44,traseira,2024-05-07 1200UT,227,1,O2_surto_06-08mai
-15.0,0.15517541665846138,5.000072633279934,C44,traseira,2024-05-07 1200UT,233,1,O2_surto_06-08mai
-60.0,0.08658131048667933,5.022087094660901,C55,inteira,2024-05-07 1200UT,56,1,O2_surto_06-08mai
-55.0,0.04710195591478187,5.5921675791682715,C55,inteira,2024-05-07 1200UT,111,1,O2_surto_06-08mai
-65.0,0.08278297277381826,5.030276492797759,C48,frente,2024-05-07 1200UT,11,1,O2_surto_06-08mai
-60.0,0.034798268703102514,6.6509347726982675,C48,frente,2024-05-07 1200UT,231,1,O2_surto_06-08mai
-55.0,0.032704076908443284,6.9657181303446,C48,frente,2024-05-07 1200UT,857,1,O2_surto_06-08mai
-50.0,0.02969550088416107,7.525836532809339,C48,frente,2024-05-07 1200UT,363,1,O2_surto_06-08mai
-45.0,0.03010404340574612,7.441291394593523,C48,frente,2024-05-07 1200UT,122,1,O2_surto_06-08mai
-40.0,0.05861068462367899,5.226949821413547,C48,frente,2024-05-07 1200UT,31,1,O2_surto_06-08mai
-35.0,0.06729994110504231,5.110191937327082,C48,frente,2024-05-07 1200UT,24,1,O2_surto_06-08mai
-30.0,0.06666950391468106,5.115950185990055,C48,frente,2024-05-07 1200UT,19,1,O2_surto_06-08mai
-25.0,0.11834402426878418,5.001563537118447,C48,frente,2024-05-07 1200UT,7,1,O2_surto_06-08mai
-60.0,0.029942168088924012,7.4744479853955,C48,traseira,2024-05-07 1200UT,246,1,O2_surto_06-08mai
-55.0,0.027106058030868633,8.134153784418336,C48,traseira,2024-05-07 1200UT,737,1,O2_surto_06-08mai
-50.0,0.031008273480618173,7.264093802337772,C48,traseira,2024-05-07 1200UT,301,1,O2_surto_06-08mai
-45.0,0.042035328780054414,5.903258798847825,C48,traseira,2024-05-07 1200UT,162,1,O2_surto_06-08mai
-40.0,0.05274599856782231,5.3699814169777165,C48,traseira,2024-05-07 1200UT,135,1,O2_surto_06-08mai
-35.0,0.06030148530776696,5.197123194286862,C48,traseira,2024-05-07 1200UT,101,1,O2_surto_06-08mai
-30.0,0.06429692053212271,5.141298680256192,C48,traseira,2024-05-07 1200UT,153,1,O2_surto_06-08mai
-25.0,0.08880656509364758,5.0183561842088125,C48,traseira,2024-05-07 1200UT,84,1,O2_surto_06-08mai
-20.0,0.06885610937504448,5.096635246576096,C48,traseira,2024-05-07 1200UT,13,1,O2_surto_06-08mai
-60.0,0.031565927049341434,7.161286099375679,C47,frente,2024-05-07 1200UT,13,1,O2_surto_06-08mai
-55.0,0.03325487211774723,6.877532834979418,C47,frente,2024-05-07 1200UT,188,1,O2_surto_06-08mai
-60.0,0.026148544230669937,8.39448490926363,C47,traseira,2024-05-07 1200UT,15,1,O2_surto_06-08mai
-55.0,0.02918278229434042,7.636095531671982,C47,traseira,2024-05-07 1200UT,49,1,O2_surto_06-08mai
-60.0,0.03578429141782308,6.521704702175748,C32,frente,2024-05-07 1200UT,30,1,O2_surto_06-08mai
-55.0,0.0362386934983861,6.4641970495226415,C32,frente,2024-05-07 1200UT,102,1,O2_surto_06-08mai
-50.0,0.03504659300460037,6.617121900550358,C32,frente,2024-05-07 1200UT,21,1,O2_surto_06-08mai
-60.0,0.033691250125925526,6.810482174408318,C32,traseira,2024-05-07 1200UT,23,1,O2_surto_06-08mai
-55.0,0.031616941331312313,7.152117563570805,C32,traseira,2024-05-07 1200UT,89,1,O2_surto_06-08mai
-50.0,0.030735791762570457,7.316092275301552,C32,traseira,2024-05-07 1200UT,21,1,O2_surto_06-08mai
-65.0,0.041750368491678375,5.925123493754685,C53,frente,2024-05-07 1200UT,94,1,O2_surto_06-08mai
-60.0,0.03950280529464206,6.115493572643588,C53,frente,2024-05-07 1200UT,264,1,O2_surto_06-08mai
-55.0,0.03840771349861377,6.222080323919672,C53,frente,2024-05-07 1200UT,183,1,O2_surto_06-08mai
-50.0,0.045465536686562225,5.683898265757456,C53,frente,2024-05-07 1200UT,32,1,O2_surto_06-08mai
-45.0,0.042210775986865234,5.9087365181906835,C53,frente,2024-05-07 1200UT,20,1,O2_surto_06-08mai
-40.0,0.039925175831173734,6.076913840815148,C53,frente,2024-05-07 1200UT,27,1,O2_surto_06-08mai
-35.0,0.020120638497259275,10.609589292101536,C53,frente,2024-05-07 1200UT,33,1,O2_surto_06-08mai
-30.0,0.09455918079656023,5.011347766354473,C53,frente,2024-05-07 1200UT,9,1,O2_surto_06-08mai
-25.0,0.10656066432033325,5.0041740938825034,C53,frente,2024-05-07 1200UT,9,1,O2_surto_06-08mai
-20.0,0.1113638358513288,5.002797239411481,C53,frente,2024-05-07 1200UT,13,1,O2_surto_06-08mai
-70.0,0.041019801056235636,5.983027773519852,C53,traseira,2024-05-07 1200UT,34,1,O2_surto_06-08mai
-65.0,0.03707762158290657,6.365333161965534,C53,traseira,2024-05-07 1200UT,160,1,O2_surto_06-08mai
-60.0,0.03749810973833802,6.318315846257214,C53,traseira,2024-05-07 1200UT,128,1,O2_surto_06-08mai
-55.0,0.03739850710296665,6.3293035029629285,C53,traseira,2024-05-07 1200UT,49,1,O2_surto_06-08mai
-50.0,0.03526295153585264,6.5882266621770285,C53,traseira,2024-05-07 1200UT,41,1,O2_surto_06-08mai
-45.0,0.04056978808236906,6.02092350808384,C53,traseira,2024-05-07 1200UT,22,1,O2_surto_06-08mai
-40.0,0.03173024757390077,7.132375598383928,C53,traseira,2024-05-07 1200UT,28,1,O2_surto_06-08mai
-35.0,0.02538261529009541,8.618210044918122,C53,traseira,2024-05-07 1200UT,23,1,O2_surto_06-08mai
-30.0,0.021175055298825057,10.137720199361375,C53,traseira,2024-05-07 1200UT,23,1,O2_surto_06-08mai
-25.0,0.03070348006421468,7.345287914099275,C53,traseira,2024-05-07 1200UT,12,1,O2_surto_06-08mai
-20.0,0.042203573296739974,5.890682674994873,C53,traseira,2024-05-07 1200UT,17,1,O2_surto_06-08mai
-15.0,0.011872170902735424,16.15457587878489,C53,traseira,2024-05-07 1200UT,35,1,O2_surto_06-08mai
-60.0,0.044788654112451115,5.718488131591741,C56,inteira,2024-05-07 1200UT,52,1,O2_surto_06-08mai
-55.0,0.04123484669008228,5.965566944879195,C56,inteira,2024-05-07 1200UT,103,1,O2_surto_06-08mai
-50.0,0.05755488844379488,5.247870881213164,C56,inteira,2024-05-07 1200UT,12,1,O2_surto_06-08mai
-40.0,0.08692941108604582,5.021458012831369,C56,inteira,2024-05-07 1200UT,8,1,O2_surto_06-08mai
-35.0,0.09555633768802083,5.010442922956827,C56,inteira,2024-05-07 1200UT,5,1,O2_surto_06-08mai
-20.0,0.11544925816669985,5.001991323556586,C56,inteira,2024-05-07 1200UT,6,1,O2_surto_06-08mai
-60.0,0.045169677691906746,5.695627399631387,C57,inteira,2024-05-07 1200UT,82,1,O2_surto_06-08mai
-55.0,0.04214541660283119,5.895032498342255,C57,inteira,2024-05-07 1200UT,118,1,O2_surto_06-08mai
-50.0,0.056662793150905465,5.266947826089774,C57,inteira,2024-05-07 1200UT,7,1,O2_surto_06-08mai
-60.0,0.04415974757607222,5.756905551476324,C58,inteira,2024-05-07 1200UT,72,1,O2_surto_06-08mai
-55.0,0.04046955924444115,6.0291550606929,C58,inteira,2024-05-07 1200UT,158,1,O2_surto_06-08mai
-50.0,0.03848795094704471,6.214457879609945,C58,inteira,2024-05-07 1200UT,22,1,O2_surto_06-08mai
-65.0,0.045846235913531375,5.6574922659594,C59,inteira,2024-05-07 1200UT,13,1,O2_surto_06-08mai
-60.0,0.03718404265119446,6.353274431842507,C59,inteira,2024-05-07 1200UT,177,1,O2_surto_06-08mai
-55.0,0.03919708720116076,6.14427856436466,C59,inteira,2024-05-07 1200UT,186,1,O2_surto_06-08mai
-50.0,0.03876596492562842,6.186439162087176,C59,inteira,2024-05-07 1200UT,78,1,O2_surto_06-08mai
-45.0,0.06460661226299776,5.137700156892091,C59,inteira,2024-05-07 1200UT,30,1,O2_surto_06-08mai
-40.0,0.08012460156871079,5.037845901514508,C59,inteira,2024-05-07 1200UT,16,1,O2_surto_06-08mai
-35.0,0.09230393450383818,5.01369400462801,C59,inteira,2024-05-07 1200UT,23,1,O2_surto_06-08mai
-30.0,0.10281170916843352,5.005705001412858,C59,inteira,2024-05-07 1200UT,18,1,O2_surto_06-08mai
-25.0,0.11483883081612078,5.002093946230335,C59,inteira,2024-05-07 1200UT,20,1,O2_surto_06-08mai
-20.0,0.1200519202697661,5.001356300969917,C59,inteira,2024-05-07 1200UT,16,1,O2_surto_06-08mai
-15.0,0.11537763021268699,5.002002006930991,C59,inteira,2024-05-07 1200UT,21,1,O2_surto_06-08mai
-60.0,0.04044785714408428,6.031013830566304,C60,inteira,2024-05-07 1200UT,39,1,O2_surto_06-08mai
-55.0,0.038574002416489554,6.205262252615015,C60,inteira,2024-05-07 1200UT,257,1,O2_surto_06-08mai
-50.0,0.03839953614035152,6.222914451838597,C60,inteira,2024-05-07 1200UT,40,1,O2_surto_06-08mai
-70.0,0.027107176687319892,8.133861650640885,C44,frente,2024-05-07 1300UT,2886,1,O2_surto_06-08mai
-65.0,0.028393232878259,7.815372674973725,C44,frente,2024-05-07 1300UT,6319,1,O2_surto_06-08mai
-60.0,0.026004412501092436,8.435501853955538,C44,frente,2024-05-07 1300UT,9194,1,O2_surto_06-08mai
-55.0,0.02519826430884457,8.674224252371015,C44,frente,2024-05-07 1300UT,5660,1,O2_surto_06-08mai
-50.0,0.023186214129282942,9.3449440027448,C44,frente,2024-05-07 1300UT,1329,1,O2_surto_06-08mai
-45.0,0.03411172081516208,6.748142822967418,C44,frente,2024-05-07 1300UT,183,1,O2_surto_06-08mai
-40.0,0.0416187420479122,5.935211307622628,C44,frente,2024-05-07 1300UT,160,1,O2_surto_06-08mai
-35.0,0.05189204740007182,5.397290314150862,C44,frente,2024-05-07 1300UT,92,1,O2_surto_06-08mai
-30.0,0.0640006469526361,5.144894991466579,C44,frente,2024-05-07 1300UT,66,1,O2_surto_06-08mai
-25.0,0.06941408320693582,5.092244782839221,C44,frente,2024-05-07 1300UT,47,1,O2_surto_06-08mai
-20.0,0.07349873113663793,5.065775731978487,C44,frente,2024-05-07 1300UT,50,1,O2_surto_06-08mai
-15.0,0.0857331298805931,5.0236800157762715,C44,frente,2024-05-07 1300UT,36,1,O2_surto_06-08mai
-70.0,0.02955196023882323,7.556231307791629,C44,traseira,2024-05-07 1300UT,3469,1,O2_surto_06-08mai
-65.0,0.029728315200112758,7.518939001387839,C44,traseira,2024-05-07 1300UT,9258,1,O2_surto_06-08mai
-60.0,0.028494661398602197,7.791676370709356,C44,traseira,2024-05-07 1300UT,5929,1,O2_surto_06-08mai
-55.0,0.029153006990812965,7.642644531963503,C44,traseira,2024-05-07 1300UT,1951,1,O2_surto_06-08mai
-50.0,0.03279587391974936,6.950739688638351,C44,traseira,2024-05-07 1300UT,692,1,O2_surto_06-08mai
-45.0,0.04251820770110401,5.867639536712655,C44,traseira,2024-05-07 1300UT,368,1,O2_surto_06-08mai
-40.0,0.05262120563680031,5.373868784050249,C44,traseira,2024-05-07 1300UT,272,1,O2_surto_06-08mai
-35.0,0.05889473829797595,5.221640744374864,C44,traseira,2024-05-07 1300UT,299,1,O2_surto_06-08mai
-30.0,0.06907116443140018,5.0949228107081375,C44,traseira,2024-05-07 1300UT,288,1,O2_surto_06-08mai
-25.0,0.07773502738618056,5.046110702659245,C44,traseira,2024-05-07 1300UT,320,1,O2_surto_06-08mai
-20.0,0.08270388213889271,5.03047671650649,C44,traseira,2024-05-07 1300UT,306,1,O2_surto_06-08mai
-15.0,0.084042359342446,5.027260083566711,C44,traseira,2024-05-07 1300UT,276,1,O2_surto_06-08mai
-60.0,0.0218913556748732,9.840015571327704,C48,frente,2024-05-07 1300UT,472,1,O2_surto_06-08mai
-55.0,0.023636221535590442,9.185023231600589,C48,frente,2024-05-07 1300UT,786,1,O2_surto_06-08mai
-50.0,0.025702090221869242,8.52315467476637,C48,frente,2024-05-07 1300UT,530,1,O2_surto_06-08mai
-45.0,0.028675967293730793,7.749814460567817,C48,frente,2024-05-07 1300UT,157,1,O2_surto_06-08mai
-40.0,0.038654364969661265,6.197217723313148,C48,frente,2024-05-07 1300UT,61,1,O2_surto_06-08mai
-35.0,0.057474890580737466,5.2494799236404,C48,frente,2024-05-07 1300UT,29,1,O2_surto_06-08mai
-30.0,0.0784691266426942,5.043373938864689,C48,frente,2024-05-07 1300UT,7,1,O2_surto_06-08mai
-25.0,0.08502160975360559,5.0251238731220695,C48,frente,2024-05-07 1300UT,9,1,O2_surto_06-08mai
-65.0,0.020363267739930795,10.497308465580534,C48,traseira,2024-05-07 1300UT,50,1,O2_surto_06-08mai
-60.0,0.023888763850110975,9.097870187108276,C48,traseira,2024-05-07 1300UT,450,1,O2_surto_06-08mai
-55.0,0.024124921944408552,9.018011868702644,C48,traseira,2024-05-07 1300UT,608,1,O2_surto_06-08mai
-50.0,0.021113626914899514,10.164087855249878,C48,traseira,2024-05-07 1300UT,374,1,O2_surto_06-08mai
-45.0,0.024452972743642047,8.909777154054883,C48,traseira,2024-05-07 1300UT,124,1,O2_surto_06-08mai
-40.0,0.03158213856025989,7.158428027982315,C48,traseira,2024-05-07 1300UT,84,1,O2_surto_06-08mai
-35.0,0.03700759984957234,6.3733193979679506,C48,traseira,2024-05-07 1300UT,25,1,O2_surto_06-08mai
-30.0,0.06785670258592279,5.105028048719956,C48,traseira,2024-05-07 1300UT,5,1,O2_surto_06-08mai
-60.0,0.023220260828323354,9.332633890880007,C47,frente,2024-05-07 1300UT,51,1,O2_surto_06-08mai
-55.0,0.0249078553981541,8.764232852171778,C47,frente,2024-05-07 1300UT,186,1,O2_surto_06-08mai
-50.0,0.03199690082792512,7.085041959137953,C47,frente,2024-05-07 1300UT,201,1,O2_surto_06-08mai
-45.0,0.03509758070378126,6.610265367068323,C47,frente,2024-05-07 1300UT,71,1,O2_surto_06-08mai
-40.0,0.037138048719518695,6.358472632141437,C47,frente,2024-05-07 1300UT,36,1,O2_surto_06-08mai
-35.0,0.038359294822293805,6.228552963792067,C47,frente,2024-05-07 1300UT,22,1,O2_surto_06-08mai
-30.0,0.05856159750224095,5.231845217446269,C47,frente,2024-05-07 1300UT,18,1,O2_surto_06-08mai
-25.0,0.05612228505227092,5.2792466867200085,C47,frente,2024-05-07 1300UT,11,1,O2_surto_06-08mai
-20.0,0.0954186641683605,5.010563422364083,C47,frente,2024-05-07 1300UT,27,1,O2_surto_06-08mai
-15.0,0.10445854433705115,5.004994904625294,C47,frente,2024-05-07 1300UT,42,1,O2_surto_06-08mai
-60.0,0.021193083441675233,10.130007365008844,C47,traseira,2024-05-07 1300UT,57,1,O2_surto_06-08mai
-55.0,0.02200898808638415,9.79280906598969,C47,traseira,2024-05-07 1300UT,130,1,O2_surto_06-08mai
-70.0,0.028641722232245453,7.757787751729829,C59,frente,2024-05-07 1300UT,20,1,O2_surto_06-08mai
-65.0,0.02919722302034771,7.632925178537794,C59,frente,2024-05-07 1300UT,187,1,O2_surto_06-08mai
-60.0,0.029537142619761512,7.559389695860997,C59,frente,2024-05-07 1300UT,637,1,O2_surto_06-08mai
-55.0,0.028824890124310394,7.715899496116192,C59,frente,2024-05-07 1300UT,127,1,O2_surto_06-08mai
-50.0,0.036153823258776314,6.474588218274297,C59,frente,2024-05-07 1300UT,19,1,O2_surto_06-08mai
-45.0,0.041269157805629494,5.963208331326582,C59,frente,2024-05-07 1300UT,12,1,O2_surto_06-08mai
-40.0,0.056436018070746954,5.272088117395975,C59,frente,2024-05-07 1300UT,12,1,O2_surto_06-08mai
-35.0,0.04281582204267925,5.846606779106614,C59,frente,2024-05-07 1300UT,10,1,O2_surto_06-08mai
-30.0,0.06427867477170228,5.170307012151417,C59,frente,2024-05-07 1300UT,6,1,O2_surto_06-08mai
-25.0,0.02889671996528016,7.699691168835715,C59,frente,2024-05-07 1300UT,13,1,O2_surto_06-08mai
-20.0,0.03597145780037598,6.497168860434366,C59,frente,2024-05-07 1300UT,13,1,O2_surto_06-08mai
-15.0,0.017213819325592,12.147141151963579,C59,frente,2024-05-07 1300UT,21,1,O2_surto_06-08mai
-70.0,0.029704578161991,7.524441467919928,C59,traseira,2024-05-07 1300UT,22,1,O2_surto_06-08mai
-65.0,0.028113191737574948,7.881846987020291,C59,traseira,2024-05-07 1300UT,119,1,O2_surto_06-08mai
-60.0,0.030836260113570758,7.296782060844963,C59,traseira,2024-05-07 1300UT,744,1,O2_surto_06-08mai
-55.0,0.028790926218517615,7.723597474513419,C59,traseira,2024-05-07 1300UT,486,1,O2_surto_06-08mai
-50.0,0.025140901145950453,8.691830059400058,C59,traseira,2024-05-07 1300UT,159,1,O2_surto_06-08mai
-45.0,0.01584324675983747,13.011891041857709,C59,traseira,2024-05-07 1300UT,61,1,O2_surto_06-08mai
-40.0,0.012600029806396022,15.499574387986794,C59,traseira,2024-05-07 1300UT,36,1,O2_surto_06-08mai
-35.0,0.011905521594522824,16.12361884027156,C59,traseira,2024-05-07 1300UT,26,1,O2_surto_06-08mai
-30.0,0.013324528727384367,14.884324360562559,C59,traseira,2024-05-07 1300UT,18,1,O2_surto_06-08mai
-25.0,0.01410545577836309,14.283411238539045,C59,traseira,2024-05-07 1300UT,20,1,O2_surto_06-08mai
-20.0,0.012374434831641688,15.697333224242445,C59,traseira,2024-05-07 1300UT,43,1,O2_surto_06-08mai
-15.0,0.01815867886954812,11.605972357677235,C59,traseira,2024-05-07 1300UT,67,1,O2_surto_06-08mai
-70.0,0.02195047220345878,9.816229520139792,C44,frente,2024-05-07 1400UT,943,1,O2_surto_06-08mai
-65.0,0.02240649841779102,9.636636397024407,C44,frente,2024-05-07 1400UT,8888,1,O2_surto_06-08mai
-60.0,0.021033399272995093,10.198728668728132,C44,frente,2024-05-07 1400UT,7389,1,O2_surto_06-08mai
-55.0,0.020087534463449574,10.62508566106617,C44,frente,2024-05-07 1400UT,6146,1,O2_surto_06-08mai
-50.0,0.02000713883980127,10.66289871906433,C44,frente,2024-05-07 1400UT,1414,1,O2_surto_06-08mai
-45.0,0.021734789259950083,9.903577022246546,C44,frente,2024-05-07 1400UT,315,1,O2_surto_06-08mai
-40.0,0.029454207275897513,7.577139617912212,C44,frente,2024-05-07 1400UT,181,1,O2_surto_06-08mai
-35.0,0.03936370180529255,6.1284995267211055,C44,frente,2024-05-07 1400UT,151,1,O2_surto_06-08mai
-30.0,0.05107155508572363,5.42538291375561,C44,frente,2024-05-07 1400UT,147,1,O2_surto_06-08mai
-25.0,0.06401850608998938,5.1446153057686,C44,frente,2024-05-07 1400UT,87,1,O2_surto_06-08mai
-20.0,0.08086472756259343,5.035524598206647,C44,frente,2024-05-07 1400UT,39,1,O2_surto_06-08mai
-15.0,0.09341773450150721,5.012480175835004,C44,frente,2024-05-07 1400UT,23,1,O2_surto_06-08mai
-70.0,0.024132536876328478,9.015462934382501,C44,traseira,2024-05-07 1400UT,4391,1,O2_surto_06-08mai
-65.0,0.02303165753213041,9.40126760744408,C44,traseira,2024-05-07 1400UT,8036,1,O2_surto_06-08mai
-60.0,0.02190324257952869,9.835222597868418,C44,traseira,2024-05-07 1400UT,5537,1,O2_surto_06-08mai
-55.0,0.023981189112978404,9.066427929879938,C44,traseira,2024-05-07 1400UT,2405,1,O2_surto_06-08mai
-50.0,0.026351144494794275,8.337655698127666,C44,traseira,2024-05-07 1400UT,747,1,O2_surto_06-08mai
-45.0,0.031215420089745215,7.225345922195122,C44,traseira,2024-05-07 1400UT,455,1,O2_surto_06-08mai
-40.0,0.03690761935883087,6.384809322626168,C44,traseira,2024-05-07 1400UT,350,1,O2_surto_06-08mai
-35.0,0.0449551541498114,5.708173991938006,C44,traseira,2024-05-07 1400UT,277,1,O2_surto_06-08mai
-30.0,0.049781531822561356,5.473660983309871,C44,traseira,2024-05-07 1400UT,230,1,O2_surto_06-08mai
-25.0,0.055797360506372476,5.286911159324286,C44,traseira,2024-05-07 1400UT,161,1,O2_surto_06-08mai
-20.0,0.06127278032935199,5.1817964461092405,C44,traseira,2024-05-07 1400UT,199,1,O2_surto_06-08mai
-15.0,0.06363286446902261,5.149338263079101,C44,traseira,2024-05-07 1400UT,225,1,O2_surto_06-08mai
-60.0,0.020850125131160295,10.278737472482451,C48,frente,2024-05-07 1400UT,29,1,O2_surto_06-08mai
-55.0,0.020003497418239327,10.664659587556098,C48,frente,2024-05-07 1400UT,70,1,O2_surto_06-08mai
-60.0,0.01899693739917612,11.160261728675358,C48,traseira,2024-05-07 1400UT,17,1,O2_surto_06-08mai
-55.0,0.019458131797692187,10.928028646935328,C48,traseira,2024-05-07 1400UT,44,1,O2_surto_06-08mai
-60.0,0.021529343478733157,9.988251951073757,C61,inteira,2024-05-07 1400UT,288,1,O2_surto_06-08mai
-55.0,0.02126139761924951,10.100885982619983,C61,inteira,2024-05-07 1400UT,1619,1,O2_surto_06-08mai
-50.0,0.020560947524892813,10.407490315587202,C61,inteira,2024-05-07 1400UT,623,1,O2_surto_06-08mai
-45.0,0.020834031600743326,10.285825707050765,C61,inteira,2024-05-07 1400UT,36,1,O2_surto_06-08mai
-65.0,0.020925290865530896,10.245803385169529,C62,inteira,2024-05-07 1400UT,24,1,O2_surto_06-08mai
-60.0,0.024187459972887536,8.997126457190507,C62,inteira,2024-05-07 1400UT,485,1,O2_surto_06-08mai
-55.0,0.023555131843435263,9.213400193929937,C62,inteira,2024-05-07 1400UT,638,1,O2_surto_06-08mai
-50.0,0.020939851568216823,10.23942562258097,C62,inteira,2024-05-07 1400UT,226,1,O2_surto_06-08mai
-45.0,0.021903611901481726,9.83562743152626,C62,inteira,2024-05-07 1400UT,126,1,O2_surto_06-08mai
-40.0,0.021787725929071085,9.883124357264444,C62,inteira,2024-05-07 1400UT,144,1,O2_surto_06-08mai
-35.0,0.02613962198160802,8.397009717754187,C62,inteira,2024-05-07 1400UT,115,1,O2_surto_06-08mai
-30.0,0.031874869325571153,7.1066670881642215,C62,inteira,2024-05-07 1400UT,74,1,O2_surto_06-08mai
-25.0,0.03731378214292615,6.338786121707618,C62,inteira,2024-05-07 1400UT,60,1,O2_surto_06-08mai
