datetime,Jx_muA_m2,Jy_muA_m2,Jz_pA_m2,J_horiz_mag,n_stations_active
2024-08-08 09:00:00,-0.002733948238922392,0.0029299929412344617,5.38844801133709,0.0040074095883488895,11
2024-08-08 09:15:00,-0.003303905922742213,0.003567109490250369,6.069053528344797,0.004862104941459545,11
2024-08-08 09:30:00,-0.003898148033496618,0.004054800328031767,5.527681859297042,0.0056246745498081995,11
2024-08-08 09:45:00,-0.004499399091818867,0.0051601519223159805,4.697852125203692,0.006846295352147887,11
2024-08-08 10:00:00,-0.005357082479681726,0.006137236031252627,2.7662647694267246,0.008146410178564446,11
2024-08-08 10:15:00,-0.005329634756541127,0.00568462245838275,0.24144265316578623,0.007792299989892634,11
2024-08-08 10:30:00,-0.005667895971319495,0.005883969296148974,-1.1384903933362511,0.008169831052091812,11
2024-08-08 10:45:00,-0.005795754293573214,0.006641773015173102,-4.765911120856223,0.008814982508011797,11
2024-08-08 11:00:00,-0.0060181283571707715,0.006214731753638374,-7.274398774227387,0.008651055409200897,11
2024-08-08 11:15:00,-0.006436067419458114,0.00601386876410434,-10.649635629163248,0.008808494839623855,11
2024-08-08 11:30:00,-0.006421072711876006,0.004787964472837271,-13.183647957690386,0.008009667818602129,11
2024-08-08 11:45:00,-0.0065173395725264755,0.0031157990596893176,-15.294464030130584,0.007223843774887467,11
2024-08-08 12:00:00,-0.005984103001717887,0.00196469020655476,-17.69870759326867,0.006298372515412312,11
2024-08-08 12:15:00,-0.005545049488462483,0.0008382227911353452,-19.1238755925842,0.005608047010954596,11
2024-08-08 12:30:00,-0.004857259739669979,-6.023276371036564e-06,-20.56419985725706,0.004857263474269963,11
2024-08-08 12:45:00,-0.0038464479742093753,-0.0010881415722559615,-21.469882575988663,0.003997400918043008,11
2024-08-08 13:00:00,-0.003135217852969285,-0.001830696497519498,-24.286142706642995,0.0036305702928889133,11
2024-08-08 13:15:00,-0.001922063900233954,-0.002606895899831021,-25.352057181512123,0.0032388633606773762,11
2024-08-08 13:30:00,-0.0007938717354868333,-0.0035087457606323906,-25.940302211810923,0.0035974336887788006,11
2024-08-08 13:45:00,4.136765823583057e-05,-0.00484211495897711,-25.627550113483114,0.004842291663984917,11
2024-08-08 14:00:00,0.0009467239842921123,-0.005573696854612156,-25.524614178886385,0.005653528361081013,11
2024-08-08 14:15:00,0.0018589470278664328,-0.00589984341214045,-25.506685999609793,0.00618577693909104,11
2024-08-08 14:30:00,0.0022441104327518353,-0.00662153300192637,-25.22952814128918,0.006991475590316087,11
2024-08-08 14:45:00,0.002300892120343413,-0.007505166467060331,-23.965784675466352,0.007849944474182302,11
2024-08-08 15:00:00,0.002474522496835259,-0.007377355083094787,-24.800464548892457,0.007781299994821449,11
2024-08-08 15:15:00,0.0026762183497595154,-0.007660808290795209,-25.907624333337342,0.008114809198244045,11
2024-08-08 15:30:00,0.0030076345832589016,-0.007851436504093014,-25.461564364899388,0.008407789303034376,11
2024-08-08 15:45:00,0.003360109316958035,-0.007121723670308572,-24.30225292382626,0.007874597301331769,11
2024-08-08 16:00:00,0.003730151987628257,-0.006612518467336896,-23.416147032215925,0.007592063904609769,11
2024-08-08 16:15:00,0.003944613434722771,-0.005782803609744965,-22.74241984906797,0.007000056623933465,10
2024-08-08 16:30:00,0.003876588300272149,-0.005238626287917904,-20.461006099725967,0.006516988739768653,10
2024-08-08 16:45:00,0.0037269313781800695,-0.004289681745331554,-19.182647785159475,0.0056825510973412255,10
2024-08-08 17:00:00,0.003712620062535958,-0.0031548776289872693,-17.712708303846235,0.004872042752545264,10
2024-08-08 17:15:00,0.00348307101576037,-0.002414843195145766,-15.768081053174487,0.004238307605397677,10
2024-08-08 17:30:00,0.0033750803402527135,-0.0014340126359370477,-14.679287647333533,0.0036670914282558448,10
2024-08-08 17:45:00,0.003493381020556109,-0.0002578585711751941,-13.236935454443643,0.003502884810768141,10
2024-08-08 18:00:00,0.0033318575459278287,0.0007427123043990525,-11.236860053085074,0.0034136338809927997,10
2024-08-08 18:15:00,0.002844717183626999,0.0015322960622224666,-8.627279201247832,0.003231152592671105,10
2024-08-08 18:30:00,0.0020975366329513767,0.0022123174053798734,-7.404530899430711,0.003048607588509832,10
2024-08-08 18:45:00,0.0017496484447356245,0.0024578688103012655,-4.529693734017301,0.003017016534395784,10
2024-08-08 19:00:00,0.002247066566334932,0.0023860722153980778,-3.765956542914853,0.003277598018463361,10
2024-08-08 19:15:00,0.002689499579524093,0.0019770825009949172,-2.970534294924427,0.003338002876571647,10
2024-08-08 19:30:00,0.0034205160606467153,0.0019292638228392484,-2.981667782910114,0.0039270840351663516,9
2024-08-08 19:45:00,0.0036929701185570265,0.0008909432981746816,1.0154186632940816,0.003798921986184696,10
2024-08-08 20:00:00,0.0035036540760975217,-0.00041218107738082876,2.475663944431049,0.0035278159143449644,10
2024-08-08 20:15:00,0.0032375590648486877,-0.0009252035147316884,2.554577460206891,0.0033671635306375867,10
2024-08-08 20:30:00,0.0028192493075631588,-0.0007652313241717218,2.1817956237143177,0.00292125754388225,10
2024-08-08 20:45:00,0.0022683955499679027,-0.0005281490090556654,1.7510843381036938,0.0023290684289819963,10
2024-08-08 21:00:00,0.001733494820055338,-0.0005584031059751413,1.5119145928487627,0.001821213419652231,10
2024-08-08 21:15:00,0.001302088283084269,-0.0002471209577822856,0.8824109003409359,0.0013253311528522121,10
2024-08-08 21:30:00,0.0007427151758810544,-5.3060358820066484e-05,-0.014250136610398057,0.0007446081077735723,10
2024-08-08 21:45:00,0.00031670288914533655,0.0007429688455002364,-1.3455842786526437,0.000807653035267594,10
2024-08-08 22:00:00,9.713373416022097e-05,0.0009016183383356769,-3.0113731086900497,0.0009068354814050318,10
2024-08-08 22:15:00,2.4524217672663967e-08,0.0007661112318546822,-3.903019046159787,0.0007661112322472083,10
2024-08-08 22:30:00,-2.3913831022707123e-05,0.00029908183620242553,-4.180867624122529,0.00030003635789750064,10
2024-08-08 22:45:00,-0.00011243186975661038,-0.0003254418975316495,-3.467793339253484,0.0003443157765859242,10
2024-08-08 23:00:00,-0.0002028220087934021,-0.0004165909108706126,-2.240430283392326,0.00046334086186197477,10
2024-08-08 23:15:00,-0.0001509701600412601,-0.0004563367712010885,-1.08474884200213,0.0004806612507505866,10
2024-08-08 23:30:00,-0.00020437767434814387,-0.00038710671876320777,-0.7649982225688077,0.00043774632549408474,10
2024-08-08 23:45:00,-0.0001710209459259844,-0.0001831413385681589,-0.5192971054944775,0.0002505771614452432,10
2024-08-09 00:00:00,-0.00013530171971734334,-5.908850981499424e-05,-0.47560625822397196,0.0001476414824858759,10
2024-08-09 00:15:00,-0.00015324699338946702,8.52313914796129e-06,-0.41968627207230325,0.0001534838261311167,10
2024-08-09 00:30:00,-0.00011379473931945025,-9.408087079480114e-05,-0.020091467919152922,0.0001476497644640509,10
2024-08-09 00:45:00,-1.866700521323933e-05,-0.00027601064621719974,0.25948220791267096,0.000276641164523408,10
2024-08-09 01:00:00,0.00011984383544967197,-0.0002742835965478985,0.34896558430231983,0.0002993226289984411,10
2024-08-09 01:15:00,0.00010574134987239468,-0.0002694778072930137,0.8087830555231963,0.0002894814703850435,10
2024-08-09 01:30:00,-1.875710648170431e-06,1.0957419326854905e-05,0.394983045142945,1.1116803890516075e-05,10
2024-08-09 01:45:00,-9.396733680004341e-05,-9.073256895322282e-05,0.8699993844992393,0.00013062258401265887,10
2024-08-09 02:00:00,0.00022252549208700689,-0.00025884570645234373,0.9845658302269782,0.00034134834755331317,10
2024-08-09 02:15:00,0.0003712948933754171,-0.0005299537317365096,1.3711571163427414,0.0006470787089899611,10
2024-08-09 02:30:00,0.0006522023315810206,-0.0008387798427238343,2.2493115918455406,0.0010625062380426478,10
2024-08-09 02:45:00,0.0004800528382250999,-0.00036220539755356455,1.99284849452147,0.0006013680050558972,10
2024-08-09 03:00:00,0.0005862919305601104,-0.0008193494403641371,2.9317817312868657,0.0010075076839731426,10
